cell_id	fallback
7100	0.10810811072587967
7101	0.8601036071777344
7103	0.18897637724876404
7109	0.07848101109266281
7111	0.14166666567325592
7112	0.9952830076217651
7113	1.0
7114	1.0
7115	1.0
7116	1.0
7117	1.0
7118	1.0
7119	1.0
7120	1.0
7121	1.0
7122	1.0
7123	1.0
7124	0.0535714291036129
7125	0.37974682450294495
7213	0.0036231884732842445
7216	0.8515625
7217	0.8486238718032837
7218	0.8415094614028931
7219	1.0
7220	1.0
7221	0.8543956279754639
7222	0.9243028163909912
7223	0.0034782609436661005
7228	0.41846153140068054
7233	0.3509615361690521
7234	0.06818182021379471
7235	0.18367347121238708
7236	1.0
7237	1.0
7238	1.0
7239	1.0
7240	1.0
7241	0.5221238732337952
7242	1.0
7243	1.0
7244	0.09561753273010254
7245	0.05118110403418541
7246	0.8666666746139526
7247	0.1111111119389534
7248	0.03404255211353302
7258	0.7272727489471436
7259	0.3919999897480011
7260	0.7431421279907227
7265	0.3457943797111511
7266	0.31712472438812256
7267	1.0
7268	0.6558558344841003
7269	1.0
7270	1.0
7346	0.20895522832870483
7347	1.0
7348	1.0
7349	1.0
7350	0.2142857164144516
7353	0.029619181528687477
7355	0.017660044133663177
7356	0.2593250572681427
7359	0.16725978255271912
7360	0.2842998504638672
7362	0.1428571492433548
7363	0.003759398590773344
7366	0.018561484292149544
7367	0.6279761791229248
7369	0.2550675570964813
7371	0.06976744532585144
7372	0.84375
7376	0.8152793645858765
7378	0.8907563090324402
7379	1.0
7381	0.23417721688747406
7383	0.7279151678085327
7385	0.2636655867099762
7387	0.0441988967359066
7388	0.06976744532585144
7390	0.08189655095338821
7391	0.47826087474823
7392	0.6526315808296204
7393	0.9895012974739075
7394	0.834782600402832
7396	0.15343914926052094
7397	0.14487633109092712
7398	1.0
7399	1.0
7401	0.0833333358168602
7402	0.36054420471191406
7403	1.0
7404	1.0
7406	0.654321014881134
7408	1.0
7409	1.0
7410	0.42424243688583374
7412	0.2800000011920929
7414	0.0023041474632918835
7417	0.8448275923728943
7418	0.022727273404598236
