x_transformed,y_transformed,group
18341.361,14004.776,Stromal Cell
18308.254,14008.335,Plasma Cell
18323.64,13995.69,Innate Lymphoid Cell
18313.09,13978.513,Endothelial Cell
18257.625,13972.548,Stromal Cell
18245.64,13986.585,Stromal Cell
18275.979,13980.407,Stromal Cell
18267.695,13992.232,Stromal Cell
18191.781,14014.838,Endothelial Cell
18259.92,13998.848,Innate Lymphoid Cell
18209.47,14000.854,Endothelial Cell
18328.025,13961.431,Endothelial Cell
18308.22,13947.159,Stromal Cell
18309.29,13965.866,Plasma Cell
18318.033,13956.696,Stromal Cell
18324.201,13909.874,Intermediate Monocyte
18390.229,13926.357,Innate Lymphoid Cell
18321.018,13937.724,Macrophage
18384.537,13895.071,Stromal Cell
18200.326,13898.382,Endothelial Cell
18255.543,13896.054,Endothelial Cell
18225.541,13914.774,Stromal Cell
18272.137,13911.368,Endothelial Cell
18298.08,13938.005,B Cell
18720.098,13602.161,Plasma Cell
18661.64,13607.08,Endothelial Cell
18678.648,13626.024,Macrophage
18644.998,13605.472,Endothelial Cell
18616.715,13597.202,Innate Lymphoid Cell
18624.549,13608.631,Naive Thymus Derived CD4+ αβ T Cell
18633.928,13666.831,Plasma Cell
18667.898,13684.108,Plasma Cell
18714.645,13685.44,Endothelial Cell
18686.514,13684.329,Stromal Cell
18695.744,13652.734,Endothelial Cell
18714.79,13654.0625,Endothelial Cell
18404.354,13645.801,Effector CD4+ αβ T Cell
18411.338,13678.345,Macrophage
18390.365,13639.821,Naive B Cell
18371.123,13699.142,Memory B Cell
18348.795,13689.625,Endothelial Cell
18373.4,13679.3,Innate Lymphoid Cell
18449.041,13691.073,Innate Lymphoid Cell
18467.445,13658.124,Stromal Cell
18447.578,13641.577,Endothelial Cell
18430.602,13620.438,Endothelial Cell
18511.445,13651.211,CD141+ Myeloid Dendritic Cell
18522.576,13621.778,Stromal Cell
18593.64,13631.32,Endothelial Cell
18612.588,13620.432,Hematopoietic Stem Cell
18559.367,13688.023,Endothelial Cell
18615.098,13679.314,Mast Cell
18572.748,13673.514,Endothelial Cell
18583.309,13689.611,B Cell
18447.062,13810.669,Macrophage
18463.729,13813.948,Stromal Cell
18463.19,13835.429,Endothelial Cell
18491.959,13836.333,Stromal Cell
18456.547,13860.009,Endothelial Cell
18477.908,13869.699,Endothelial Cell
18497.266,13861.846,Endothelial Cell
18519.125,13879.709,Endothelial Cell
18415.8,13879.12,CD4+ αβ Memory T Cell
18355.104,13811.98,Effector CD4+ αβ T Cell
18365.512,13800.584,Endothelial Cell
18364.379,13882.376,Endothelial Cell
18379.928,13796.284,Regulatory T Cell
18431.777,13851.275,Stromal Cell
18358.31,13718.12,Naive Thymus Derived CD4+ αβ T Cell
18363.098,13753.029,Plasma Cell
18412.809,13756.278,Endothelial Cell
18379.143,13764.379,Macrophage
18424.984,13741.296,Plasma Cell
18455.65,13742.788,Stromal Cell
18439.988,13732.5625,Macrophage
18457.516,13765.825,Stromal Cell
18424.596,13704.78,Plasmacytoid Dendritic Cell
18408.928,13784.877,B Cell
18456.867,13784.607,Plasmacytoid Dendritic Cell
18446.988,13788.824,Plasmacytoid Dendritic Cell
18428.184,13779.051,Effector CD4+ αβ T Cell
18691.305,13782.563,Endothelial Cell
18690.248,13741.786,CD141+ Myeloid Dendritic Cell
18643.973,13732.611,Macrophage
18673.996,13753.01,Stromal Cell
18661.143,13706.969,Endothelial Cell
18661.326,13800.919,Endothelial Cell
18588.373,13709.965,Endothelial Cell
18513.635,13787.317,CD8+ αβ Memory T Cell
18589.074,13735.424,Stromal Cell
18563.182,13766.982,T Cell
18612.941,13843.743,Macrophage
18612.893,13822.279,Regulatory T Cell
18558.447,13890.57,Naive B Cell
18533.326,13891.516,Mature Conventional Dendritic Cell
18595.637,13858.523,Naive B Cell
18588.5,13883.074,Stromal Cell
18637.455,13790.643,Endothelial Cell
18632.465,13759.39,Endothelial Cell
18607.969,13756.642,Endothelial Cell
18613.238,13727.497,Endothelial Cell
18619.06,13777.932,CD8+ αβ Memory T Cell
18626.258,13711.517,B Cell
18635.6,13697.673,Plasma Cell
19070.998,14114.628,Innate Lymphoid Cell
18991.262,14106.074,Macrophage
18978.574,14060.388,Stromal Cell
18953.898,14054.825,Endothelial Cell
19051.424,14084.867,Macrophage
19053.256,14125.669,Endothelial Cell
18989.248,14123.237,Endothelial Cell
18946.21,14033.465,Macrophage
18917.97,14084.39,Macrophage
18933.5,14051.597,Memory B Cell
18914.992,14050.305,Naive B Cell
18922.701,14040.232,Stromal Cell
18928.7,14070.235,B Cell
18803.14,14023.176,Endothelial Cell
18743.717,14018.547,Stromal Cell
18741.654,14059.127,Memory B Cell
18705.727,14055.263,Mast Cell
18718.146,14072.378,Memory B Cell
18704.441,14101.123,Memory B Cell
18780.107,14036.154,Macrophage
18746.814,14084.032,Stromal Cell
18764.709,14074.094,Mast Cell
18771.797,14058.15,Endothelial Cell
18837.135,14078.093,Endothelial Cell
18819.674,14099.146,Endothelial Cell
18896.416,14085.273,Endothelial Cell
19008.738,14146.425,Macrophage
18717.123,14137.268,B Cell
18946.873,14128.379,Endothelial Cell
18920.44,14120.517,B Cell
18978.79,14146.178,Endothelial Cell
18794.248,14121.7,Memory B Cell
18832.803,14138.233,Endothelial Cell
18858.89,14145.013,Stromal Cell
18854.611,14121.351,Naive B Cell
18658.639,13987.197,Endothelial Cell
18620.36,13990.044,Regulatory T Cell
18615.992,14017.248,Endothelial Cell
18597.752,14006.676,Innate Lymphoid Cell
18485.436,13963.687,Macrophage
18495.61,14005.419,Endothelial Cell
18517.066,14013.409,Stromal Cell
18610.758,13930.608,Endothelial Cell
18459.576,13924.336,Mast Cell
18491.434,13893.433,Endothelial Cell
18515.797,13940.788,Plasma Cell
18616.254,13901.696,Endothelial Cell
18601.098,13910.718,Mast Cell
18629.643,14053.401,Memory B Cell
18655.559,14067.949,Innate Lymphoid Cell
18630.17,14032.537,Stromal Cell
18613.482,14097.157,Plasma Cell
18565.643,14077.745,Macrophage
18531.545,14110.925,Macrophage
18546.895,14086.084,Stromal Cell
18557.703,14050.984,Plasma Cell
18581.734,14036.783,Stromal Cell
18695.516,14142.737,Innate Lymphoid Cell
18673.115,14139.19,CD4+ αβ Memory T Cell
18611.63,14124.704,Stromal Cell
18653.047,14124.059,Endothelial Cell
18668.955,14120.791,Memory B Cell
18861.547,13971.835,Endothelial Cell
18909.924,13995.682,CD141+ Myeloid Dendritic Cell
18899.053,14004.181,T Cell
18814.033,13986.385,Regulatory T Cell
18823.873,14007.008,Endothelial Cell
18837.355,13979.124,Endothelial Cell
18901.652,13963.98,Memory B Cell
18906.592,13979.245,Stromal Cell
18803.291,13910.502,Hematopoietic Stem Cell
18773.977,13900.064,Endothelial Cell
18782.705,13915.33,Macrophage
18726.938,13922.214,Endothelial Cell
18748.285,13901.743,Endothelial Cell
18717.844,13903.082,Endothelial Cell
18776.342,13937.537,Macrophage
18756.492,13972.5,Endothelial Cell
18707.04,14006.076,Macrophage
18679.037,13999.5,Endothelial Cell
18695.81,13989.833,Endothelial Cell
18802.227,13994.215,Regulatory T Cell
18775.125,13986.353,Innate Lymphoid Cell
18898.896,13904.113,Naive B Cell
18880.086,13885.702,Endothelial Cell
18884.29,13917.023,Endothelial Cell
18865.695,13898.331,Endothelial Cell
18820.617,13916.486,Effector CD8+ αβ T Cell
18869.363,13937.536,Endothelial Cell
18845.582,13947.313,Stromal Cell
19500.896,14476.386,Endothelial Cell
19533.5,14496.063,Endothelial Cell
19497.973,14565.302,Endothelial Cell
19511.412,14683.472,Endothelial Cell
19504.299,14581.899,Endothelial Cell
19203.75,14630.657,Macrophage
19169.957,14621.944,Macrophage
19186.268,14639.587,Naive B Cell
19192.734,14599.789,Endothelial Cell
18989.879,14628.873,Macrophage
18976.762,14623.276,Endothelial Cell
18937.045,14638.186,Non Classical Monocyte
19039.758,14642.155,Endothelial Cell
19028.014,14623.777,Hematopoietic Stem Cell
19139.715,14627.376,Endothelial Cell
19061.645,14614.833,Macrophage
19086.547,14619.842,Endothelial Cell
19108.73,14620.219,Endothelial Cell
19108.035,14595.455,Stromal Cell
19173.445,14657.995,Innate Lymphoid Cell
19198.174,14662.131,B Cell
18959.965,14650.871,Endothelial Cell
18920.035,14653.511,Stromal Cell
18960.54,14702.226,Macrophage
19064.717,14646.242,Endothelial Cell
18992.117,14648.285,Endothelial Cell
19133.219,14663.161,Memory B Cell
19016.098,14657.968,Endothelial Cell
19119.752,14648.601,Endothelial Cell
19091.893,14662.445,Endothelial Cell
19429.754,14597.389,Endothelial Cell
19428.0,14567.584,Endothelial Cell
19428.662,14642.651,Naive B Cell
19433.498,14616.42,Memory B Cell
19374.55,14557.259,Endothelial Cell
19386.44,14545.053,Endothelial Cell
19407.2,14579.974,Macrophage
19053.254,14246.124,Endothelial Cell
19008.098,14375.003,Stromal Cell
19003.191,14306.024,CD8+ αβ Memory T Cell
18723.562,14423.385,Stromal Cell
18723.436,14393.231,Stromal Cell
18598.56,14460.406,Endothelial Cell
18616.467,14474.18,Endothelial Cell
18645.584,14438.381,Endothelial Cell
18602.682,14435.474,Endothelial Cell
18678.834,14473.533,Endothelial Cell
18677.842,14410.8955,Macrophage
18669.637,14446.741,Macrophage
18751.584,14536.684,Stromal Cell
18679.11,14582.049,Macrophage
18691.387,14545.867,Endothelial Cell
18712.438,14556.074,Stromal Cell
18721.812,14524.628,Macrophage
18664.27,14559.954,Intermediate Monocyte
18642.117,14588.999,B Cell
18641.541,14560.882,Endothelial Cell
18703.24,14515.807,Endothelial Cell
18812.205,14226.945,Stromal Cell
18809.285,14394.576,Stromal Cell
18902.572,14375.685,Stromal Cell
18980.01,14360.68,B Cell
18923.482,14399.133,Endothelial Cell
18923.701,14331.49,Endothelial Cell
18782.252,14309.035,Regulatory T Cell
19193.088,14446.786,Endothelial Cell
19153.926,14534.334,Endothelial Cell
19178.666,14426.202,Macrophage
19071.363,14533.312,B Cell
19040.635,14565.351,Stromal Cell
19008.328,14580.797,Innate Lymphoid Cell
19032.467,14605.029,Macrophage
19021.25,14566.795,Macrophage
19117.26,14562.567,Stromal Cell
19086.207,14543.587,Plasma Cell
19097.498,14554.312,Stromal Cell
19111.63,14541.824,Stromal Cell
19036.502,14550.375,Intermediate Monocyte
19012.246,14551.381,Stromal Cell
18941.97,14553.894,Endothelial Cell
18818.223,14535.766,Macrophage
18856.932,14530.728,Endothelial Cell
18871.797,14556.861,Endothelial Cell
18902.107,14558.403,Endothelial Cell
18965.713,14611.819,T Cell
18972.938,14595.045,Macrophage
18921.52,14579.413,Macrophage
18906.047,14605.001,Macrophage
18990.629,14572.426,Endothelial Cell
18963.865,14563.151,Endothelial Cell
18978.793,14554.685,Innate Lymphoid Cell
18990.697,14547.323,Macrophage
18988.701,14477.268,Memory B Cell
18944.557,14483.428,Stromal Cell
18836.482,14470.721,Plasma Cell
18810.496,14466.591,Plasmacytoid Dendritic Cell
19351.293,14591.066,B Cell
19331.113,14608.266,Macrophage
19333.09,14624.498,Macrophage
19337.336,14638.584,Endothelial Cell
19207.986,14489.942,Endothelial Cell
19219.537,14540.244,Innate Lymphoid Cell
19220.152,14567.936,Endothelial Cell
19261.938,14563.855,Macrophage
19286.615,14564.887,B Cell
19362.432,14518.387,Endothelial Cell
19333.422,14529.583,Endothelial Cell
19335.465,14513.392,Endothelial Cell
19328.107,14502.018,Hematopoietic Stem Cell
19308.574,14635.383,Macrophage
19291.543,14627.844,Endothelial Cell
19309.9,14659.402,Endothelial Cell
19221.994,14613.577,Macrophage
19239.572,14596.912,Endothelial Cell
19216.785,14581.21,Endothelial Cell
19277.088,14642.755,Endothelial Cell
19250.94,14635.487,Endothelial Cell
19272.305,14436.067,Endothelial Cell
19250.479,14442.177,Endothelial Cell
19308.756,14512.012,CD141+ Myeloid Dendritic Cell
19259.898,14526.975,Endothelial Cell
19268.393,14496.172,Macrophage
19325.625,14451.124,Macrophage
19312.129,14469.813,Effector CD4+ αβ T Cell
18750.361,14723.637,Stromal Cell
18741.504,14743.182,Innate Lymphoid Cell
18744.998,14707.81,Endothelial Cell
18658.541,14649.72,Stromal Cell
18642.28,14665.438,Stromal Cell
18710.22,14707.448,Naive B Cell
18697.207,14720.219,Stromal Cell
18691.93,14732.742,Naive Thymus Derived CD4+ αβ T Cell
18677.57,14694.265,Endothelial Cell
18682.32,14659.762,Endothelial Cell
18676.914,14633.287,Hematopoietic Stem Cell
18664.3,14608.973,Macrophage
18718.715,14692.445,Plasma Cell
18697.945,14670.184,Regulatory T Cell
18355.643,14635.873,Endothelial Cell
18377.006,14640.04,Stromal Cell
18478.41,14640.284,Endothelial Cell
18436.268,14639.498,Plasma Cell
18450.805,14656.441,Plasma Cell
18330.486,14655.174,Macrophage
18342.508,14665.255,Macrophage
18353.04,14652.594,Plasma Cell
18376.666,14661.625,Endothelial Cell
18420.38,14616.032,Plasma Cell
18547.371,14658.047,Macrophage
18531.244,14688.971,Macrophage
18507.854,14678.035,Endothelial Cell
18480.365,14663.055,Endothelial Cell
18510.93,14632.859,Endothelial Cell
18503.492,14650.7,Endothelial Cell
18519.518,14660.171,Macrophage
18623.168,14655.567,Macrophage
18609.791,14623.91,Endothelial Cell
18559.309,14745.929,Endothelial Cell
18579.74,14746.209,Endothelial Cell
18596.219,14671.331,Macrophage
18581.332,14625.08,Endothelial Cell
18439.043,14575.07,Plasma Cell
18461.545,14596.913,Endothelial Cell
18455.04,14565.519,Endothelial Cell
18456.812,14544.24,Stromal Cell
18370.805,14576.663,T Cell
18394.727,14593.385,Endothelial Cell
18425.969,14589.36,Plasma Cell
18426.664,14560.555,Stromal Cell
18310.176,14517.8545,Endothelial Cell
18295.158,14502.615,B Cell
18246.703,14466.17,Endothelial Cell
18229.18,14476.038,Naive Thymus Derived CD4+ αβ T Cell
18240.143,14486.813,CD4+ αβ Memory T Cell
18256.754,14535.578,Macrophage
18241.494,14506.527,Endothelial Cell
18290.951,14443.509,Endothelial Cell
18262.148,14474.655,Endothelial Cell
18263.293,14443.253,Stromal Cell
18364.611,14622.989,Regulatory T Cell
18360.363,14597.572,Stromal Cell
18362.38,14611.602,Regulatory T Cell
18344.764,14584.348,Macrophage
18323.99,14628.815,Plasma Cell
18335.484,14608.354,Memory B Cell
18246.648,14582.983,Endothelial Cell
18243.398,14608.54,Endothelial Cell
18305.006,14590.765,Plasma Cell
18256.11,14613.714,Hematopoietic Stem Cell
18269.424,14621.179,Endothelial Cell
18280.078,14590.908,Intermediate Monocyte
18302.256,14608.078,Plasmacytoid Dendritic Cell
18231.844,14566.611,Plasma Cell
18262.912,14566.983,Stromal Cell
18274.377,14573.675,Macrophage
18320.207,14535.77,Stromal Cell
18266.436,14549.184,Macrophage
18282.59,14553.808,Endothelial Cell
18300.295,14545.52,Endothelial Cell
18325.656,14557.602,B Cell
18368.975,14464.392,Memory B Cell
18328.9,14463.193,Stromal Cell
18309.355,14465.98,B Cell
18318.959,14445.945,Stromal Cell
18330.074,14502.542,Memory B Cell
18309.85,14501.998,Innate Lymphoid Cell
18306.36,14482.704,Stromal Cell
18327.283,14488.154,Naive B Cell
18361.71,14501.197,Stromal Cell
18353.531,14488.571,Endothelial Cell
18365.867,14529.534,Stromal Cell
18329.574,14521.047,Endothelial Cell
18452.129,14527.62,Stromal Cell
18425.713,14513.233,Stromal Cell
18431.668,14486.192,Plasma Cell
18378.85,14504.089,Plasma Cell
18405.443,14496.984,Macrophage
18435.871,14440.622,Macrophage
18436.592,14463.496,Endothelial Cell
18384.887,14475.583,Plasma Cell
18399.98,14446.739,Regulatory T Cell
18409.377,14477.433,Stromal Cell
18414.334,14453.949,Stromal Cell
18536.27,14385.499,Endothelial Cell
18493.252,14415.904,Endothelial Cell
18544.96,14419.481,Regulatory T Cell
18213.832,14503.696,Endothelial Cell
18220.777,14419.204,Plasma Cell
18222.408,14401.5625,Innate Lymphoid Cell
18288.352,14359.235,Macrophage
18241.822,14420.505,Macrophage
18254.822,14406.432,Naive Thymus Derived CD4+ αβ T Cell
18275.914,14415.509,Innate Lymphoid Cell
18348.11,14370.26,Hematopoietic Stem Cell
18333.7,14391.493,CD4+ αβ Memory T Cell
18335.312,14422.576,Memory B Cell
18345.014,14359.926,Plasmacytoid Dendritic Cell
18563.652,14448.362,CD141+ Myeloid Dendritic Cell
18471.979,14459.249,Stromal Cell
18500.027,14429.056,Endothelial Cell
18499.85,14455.266,Endothelial Cell
18542.05,14443.231,Endothelial Cell
18389.605,14255.875,CD1c+ Myeloid Dendritic Cell
18369.746,14320.259,CD8+ αβ Memory T Cell
18323.469,14318.151,CD1c+ Myeloid Dendritic Cell
18332.031,14336.712,Endothelial Cell
18374.8,14275.461,Endothelial Cell
18346.5,14291.788,Naive B Cell
18355.246,14338.009,Endothelial Cell
18230.4,14291.21,Macrophage
18226.447,14259.591,Plasma Cell
18244.723,14319.9,Plasma Cell
18249.996,14339.987,Plasma Cell
18261.12,14265.097,Memory B Cell
18314.605,14270.18,Endothelial Cell
18283.277,14308.591,Stromal Cell
18511.107,14541.002,Endothelial Cell
18476.908,14559.104,Endothelial Cell
18546.178,14558.212,Macrophage
18489.736,14573.732,Endothelial Cell
18490.98,14607.199,Endothelial Cell
18540.775,14600.153,Effector CD4+ αβ T Cell
18542.049,14580.584,Regulatory T Cell
18457.57,14431.065,Macrophage
18475.582,14437.009,Memory B Cell
18498.73,14532.591,Endothelial Cell
18473.646,14531.663,Endothelial Cell
18513.115,14495.998,Macrophage
18489.525,14507.452,Endothelial Cell
18638.979,14517.048,Endothelial Cell
18594.553,14484.284,Intermediate Monocyte
18574.307,14498.6875,Macrophage
18609.521,14498.087,Endothelial Cell
18615.488,14521.665,Macrophage
18629.375,14486.159,Endothelial Cell
18613.6,14614.738,Endothelial Cell
18598.5,14607.105,Endothelial Cell
18571.371,14605.984,Endothelial Cell
18562.625,14550.946,Endothelial Cell
18544.281,14284.526,Macrophage
18560.713,14252.618,Intermediate Monocyte
18455.734,14303.852,Endothelial Cell
18429.64,14311.948,Plasma Cell
18443.117,14321.015,Macrophage
18463.932,14266.478,Naive Thymus Derived CD4+ αβ T Cell
18430.594,14263.5625,Stromal Cell
18473.21,14330.851,Plasma Cell
18626.91,14319.899,Endothelial Cell
19266.75,14191.263,Macrophage
19133.377,14230.335,Endothelial Cell
19150.074,14203.448,Macrophage
19206.79,14231.143,Macrophage
19219.773,14163.068,Endothelial Cell
19215.57,14194.751,Macrophage
19077.258,14342.23,Endothelial Cell
19059.271,14323.388,Memory B Cell
19066.926,14265.483,Endothelial Cell
19063.701,14297.984,Endothelial Cell
19040.912,14285.993,Stromal Cell
19047.238,14274.616,Endothelial Cell
19080.473,14291.409,Macrophage
19097.979,14288.214,Macrophage
19032.666,14239.259,Endothelial Cell
19185.62,14159.034,Intermediate Monocyte
19121.838,14191.884,Endothelial Cell
19147.566,14177.107,Macrophage
19169.184,14174.832,Endothelial Cell
19134.883,14156.339,Macrophage
19083.387,14194.353,Macrophage
19060.084,14218.698,Macrophage
19066.58,14164.618,Endothelial Cell
19096.477,14147.907,Endothelial Cell
19098.273,14115.106,Endothelial Cell
19097.85,14179.93,Endothelial Cell
19116.064,14126.122,Macrophage
19162.172,14141.324,Endothelial Cell
19139.268,14129.023,Macrophage
19125.379,14066.061,Macrophage
19133.09,14093.375,Endothelial Cell
19167.354,14075.596,Macrophage
19173.701,14315.487,B Cell
19144.953,14311.906,Macrophage
19137.688,14257.905,Macrophage
19115.664,14254.638,Endothelial Cell
19121.006,14269.814,Macrophage
19138.322,14290.497,Macrophage
19156.293,14261.344,Endothelial Cell
19188.729,14283.792,Endothelial Cell
19195.766,14303.09,Endothelial Cell
19172.162,14295.791,Macrophage
19234.445,14243.36,Macrophage
19235.527,14265.918,CD141+ Myeloid Dendritic Cell
19227.857,14287.01,Intermediate Monocyte
19268.814,14291.424,CD1c+ Myeloid Dendritic Cell
19252.39,14311.002,Type I NK T Cell
19225.072,14312.236,Hematopoietic Stem Cell
18404.02,14308.551,Naive Thymus Derived CD4+ αβ T Cell
18108.012,14402.674,Endothelial Cell
18107.867,14424.09,Macrophage
18188.531,14380.466,Endothelial Cell
17991.969,14315.757,Endothelial Cell
18183.062,14327.727,Endothelial Cell
18023.977,14216.009,Endothelial Cell
18108.342,14208.521,B Cell
18126.736,14197.876,Macrophage
18119.05,14246.666,Endothelial Cell
18047.393,14193.522,Endothelial Cell
18018.924,14194.801,Memory B Cell
18095.582,14197.055,Endothelial Cell
18062.586,14204.811,Endothelial Cell
18248.37,14165.989,Endothelial Cell
18234.627,14190.419,Macrophage
18171.479,14200.27,Endothelial Cell
18149.352,14180.021,Endothelial Cell
18185.584,14150.977,CD1c+ Myeloid Dendritic Cell
18192.31,14209.643,Intermediate Monocyte
18169.467,14261.929,Macrophage
18169.674,14230.422,Macrophage
18363.021,14159.401,Macrophage
18359.621,14190.555,Memory B Cell
18356.219,14210.623,Stromal Cell
18296.828,14181.069,Memory B Cell
18296.553,14163.404,Endothelial Cell
18296.709,14213.325,Endothelial Cell
18339.17,14189.098,Endothelial Cell
18313.166,14201.04,Endothelial Cell
18316.1,14147.124,Macrophage
18382.559,14308.087,Innate Lymphoid Cell
18326.635,14289.039,Stromal Cell
18357.318,14301.61,CD141+ Myeloid Dendritic Cell
18343.195,14218.702,Endothelial Cell
18368.74,14226.486,Naive Thymus Derived CD4+ αβ T Cell
18333.936,14247.067,Stromal Cell
18512.14,14207.867,Macrophage
18468.236,14200.492,B Cell
18438.56,14229.217,Stromal Cell
18424.012,14223.687,B Cell
18479.654,14233.273,Macrophage
18468.098,14247.429,Memory B Cell
18462.75,14224.017,CD1c+ Myeloid Dendritic Cell
18448.314,14244.172,Innate Lymphoid Cell
18391.67,14165.483,Macrophage
18400.201,14190.442,Macrophage
18378.127,14180.218,Macrophage
18435.35,14156.224,Innate Lymphoid Cell
18409.762,14155.549,Endothelial Cell
18426.814,14200.936,Macrophage
18448.889,14211.58,Endothelial Cell
18682.8,14196.318,Macrophage
18608.682,14191.594,CD1c+ Myeloid Dendritic Cell
18598.07,14206.685,Endothelial Cell
18677.377,14239.176,Mast Cell
18607.695,14234.17,Macrophage
18652.762,14286.998,Macrophage
18590.945,14276.551,Memory B Cell
18630.955,14288.8545,Endothelial Cell
18658.176,14211.84,Endothelial Cell
18639.611,14228.643,Hematopoietic Stem Cell
18618.29,14179.3955,CD141+ Myeloid Dendritic Cell
18518.482,14420.991,Stromal Cell
18519.697,14394.618,Stromal Cell
18459.766,14409.388,Plasma Cell
18450.512,14395.4795,Hematopoietic Stem Cell
18513.96,14347.242,B Cell
18525.145,14325.08,B Cell
18537.926,14328.738,Endothelial Cell
18532.107,14153.167,CD1c+ Myeloid Dendritic Cell
18579.361,14255.222,Macrophage
18486.85,14280.804,B Cell
18500.791,14268.311,Regulatory T Cell
18528.729,14298.999,Stromal Cell
18578.21,14191.892,Endothelial Cell
18517.947,14172.869,Macrophage
18523.826,14242.226,B Cell
18535.164,14188.105,Macrophage
18557.848,14216.204,Endothelial Cell
18598.71,14317.87,Endothelial Cell
18648.383,14316.341,CD1c+ Myeloid Dendritic Cell
18618.445,14360.612,Intermediate Monocyte
18649.008,14348.216,Endothelial Cell
18578.69,14330.075,Macrophage
18594.697,14343.215,Macrophage
18652.363,14410.163,Endothelial Cell
18601.324,14385.386,Endothelial Cell
18622.78,14384.898,Macrophage
18586.852,14421.997,Endothelial Cell
18625.057,14410.631,Endothelial Cell
18781.047,14267.687,Macrophage
18736.316,14275.49,Naive Thymus Derived CD4+ αβ T Cell
18755.43,14282.373,Stromal Cell
18761.36,14260.622,Stromal Cell
18794.229,14266.195,Naive B Cell
18794.373,14232.712,Stromal Cell
18763.1,14205.642,Macrophage
18780.1,14214.87,Naive Thymus Derived CD4+ αβ T Cell
18762.152,14239.786,Stromal Cell
18766.37,14185.981,Macrophage
18778.916,14179.625,Memory B Cell
18809.773,14165.037,Intermediate Monocyte
18734.467,14155.314,CD4+ αβ Memory T Cell
18729.764,14255.833,Regulatory T Cell
18732.666,14300.138,Stromal Cell
18735.045,14373.885,Innate Lymphoid Cell
18706.408,14371.62,Macrophage
18709.018,14343.55,Stromal Cell
18673.91,14366.75,Endothelial Cell
18726.05,14354.95,Plasma Cell
18713.975,14320.236,Endothelial Cell
18739.416,14405.288,Endothelial Cell
18700.31,14399.188,Stromal Cell
18662.193,14385.224,Endothelial Cell
18698.848,14429.619,Mast Cell
18744.73,14435.1,Stromal Cell
18751.16,14348.532,Stromal Cell
18737.324,14320.761,Stromal Cell
18751.135,14334.329,Stromal Cell
18839.469,14432.007,Plasma Cell
18826.377,14410.019,Stromal Cell
18814.693,14374.454,Non Classical Monocyte
18810.982,14364.099,Macrophage
18767.594,14317.856,Endothelial Cell
18755.322,14298.979,Stromal Cell
18790.676,14349.822,Stromal Cell
18774.188,14408.489,Stromal Cell
18775.367,14426.007,Mature NK T Cell
18790.244,14426.999,Macrophage
18789.242,14397.775,Endothelial Cell
18754.766,14389.514,Plasma Cell
18820.992,14301.031,Plasmacytoid Dendritic Cell
18809.166,14353.113,Naive Thymus Derived CD4+ αβ T Cell
18814.287,14317.064,CD141+ Myeloid Dendritic Cell
18775.268,14351.346,Endothelial Cell
18797.812,14377.973,CD1c+ Myeloid Dendritic Cell
19037.861,14372.197,Memory B Cell
19094.416,14391.174,Endothelial Cell
19061.916,14350.842,Stromal Cell
19084.775,14365.957,Plasma Cell
19146.863,14381.268,Endothelial Cell
19059.803,14426.512,Plasmacytoid Dendritic Cell
19141.123,14406.352,T Cell
19227.271,14403.553,Non Classical Monocyte
18949.305,14154.042,Stromal Cell
18935.592,14164.209,Naive Thymus Derived CD4+ αβ T Cell
18844.729,14207.236,Regulatory T Cell
18847.502,14166.353,Endothelial Cell
18819.867,14186.896,Endothelial Cell
18846.107,14280.009,Stromal Cell
18875.996,14255.386,Innate Lymphoid Cell
18941.31,14208.708,Endothelial Cell
18878.615,14219.562,Memory B Cell
18903.385,14217.597,Plasma Cell
18922.924,14208.044,Memory B Cell
18927.479,14188.446,Stromal Cell
18999.44,14349.367,B Cell
18993.467,14403.238,Naive Thymus Derived CD4+ αβ T Cell
18964.701,14414.1,Effector CD8+ αβ T Cell
18968.02,14395.466,Plasma Cell
18993.877,14370.695,Stromal Cell
18950.738,14355.549,Memory B Cell
18866.602,14427.355,Plasma Cell
18872.123,14401.629,Plasma Cell
18851.637,14406.775,Plasma Cell
18866.043,14382.442,Stromal Cell
18887.086,14416.054,Plasma Cell
18904.838,14424.506,Stromal Cell
19006.723,14319.061,Naive Thymus Derived CD4+ αβ T Cell
18972.078,14293.596,Memory B Cell
18956.494,14189.541,Macrophage
18968.824,14161.804,Stromal Cell
18954.02,14213.605,Intermediate Monocyte
18968.031,14267.493,Naive Thymus Derived CD4+ αβ T Cell
18973.484,14174.284,Stromal Cell
19030.559,14176.584,Endothelial Cell
18987.865,14190.456,Endothelial Cell
19522.016,14780.092,Endothelial Cell
19529.826,14788.191,Stromal Cell
19520.592,14822.513,Endothelial Cell
19538.496,14830.627,Hematopoietic Stem Cell
19499.045,14804.75,Endothelial Cell
19465.12,14806.085,Macrophage
19408.824,14764.516,Effector CD4+ αβ T Cell
19374.713,14832.055,Macrophage
19400.3,14825.822,Endothelial Cell
19408.795,14793.212,Endothelial Cell
19381.998,14797.585,Macrophage
19426.998,14763.417,Memory B Cell
19438.314,14772.773,CD8+ αβ Memory T Cell
19510.117,14757.387,Endothelial Cell
19463.229,14755.271,Memory B Cell
19321.27,14825.284,Intermediate Monocyte
19329.531,14804.753,Endothelial Cell
19345.504,14825.614,Macrophage
19235.959,14775.876,Macrophage
19216.48,14835.346,Naive Thymus Derived CD4+ αβ T Cell
19310.91,14801.75,Endothelial Cell
