x_transformed,y_transformed,Cluster,x_plot,y_plot
11405.004,11980.051,CD8+_T_Cells,120.2502,149.00255
11472.406,11984.688,CD4+_T_Cells,123.620316,149.23442
11357.9795,11983.525,CD4+_T_Cells,117.89898,149.17627
11440.078,11978.608,Macrophages_2,122.00391,148.93042
11326.445,11976.026,B_Cells,116.322266,148.80132
11270.274,11974.771,CD4+_T_Cells,113.513725,148.73857
11459.789,11972.79,CD8+_T_Cells,122.989456,148.63951
11425.483,11974.077,Endothelial,121.27417,148.70386
11370.816,11968.561,CD4+_T_Cells,118.540825,148.42802
11259.889,11965.097,CD4+_T_Cells,112.99444,148.25484
11300.891,11967.049,Stromal,115.04453,148.35245
11342.25,11961.853,Stromal,117.1125,148.09264
11445.722,11959.156,Stromal,122.28609,147.95781
11407.979,12080.505,CD4+_T_Cells,120.398926,154.02525
11450.471,12084.977,CD4+_T_Cells,122.52354,154.24883
11479.077,12061.282,CD8+_T_Cells,123.95386,153.06412
11478.898,12010.199,CD4+_T_Cells,123.94492,150.50996
11485.428,11970.625,CD4+_T_Cells,124.271385,148.53125
11495.106,12070.142,Macrophages_1,124.755325,153.50708
11488.516,12019.741,Stromal,124.42578,150.98706
11495.337,12002.546,CD4+_T_Cells,124.766846,150.1273
11489.859,11989.546,CD4+_T_Cells,124.49297,149.4773
11498.176,12085.422,CD8+_T_Cells,124.90879,154.2711
11496.068,12031.739,B_Cells,124.80342,151.58696
11495.505,12050.678,B_Cells,124.775246,152.53389
11409.83,11957.881,B_Cells,120.49151,147.89404
11467.887,11951.325,B_Cells,123.39434,147.56627
11275.828,11949.588,Stromal,113.791405,147.4794
11318.244,11947.882,Stromal,115.91221,147.39409
11439.015,11946.418,Macrophages_2,121.95074,147.3209
11297.712,11943.813,Stromal,114.8856,147.19067
11412.283,11938.677,Stromal,120.61416,146.93384
11363.57,11945.492,Perivascular-Like,118.17852,147.27461
11387.182,11939.846,CD4+_T_Cells,119.359085,146.9923
11432.192,11926.079,Stromal,121.60962,146.30396
11279.797,11924.071,Macrophages_1,113.989845,146.20357
11341.809,11935.393,Endothelial,117.09043,146.76964
11330.25,11922.899,Macrophages_1,116.512505,146.14497
11360.2,11919.866,Endothelial,118.01001,145.99332
11316.904,11917.417,Stromal,115.845215,145.87085
11397.702,11908.798,CD8+_T_Cells,119.88511,145.4399
11302.502,11899.688,Stromal,115.1251,144.98442
11483.287,11908.568,Stromal,124.16436,145.42842
11462.861,11907.262,Stromal,123.14307,145.36308
11339.34,11895.612,Stromal,116.966995,144.78062
11442.535,11902.963,Stromal,122.12676,145.14815
11367.354,11900.06,CD8+_T_Cells,118.367676,145.00298
11237.275,11464.671,Stromal,111.86377,123.23354
11006.649,11379.645,Stromal,100.33247,118.98223
11085.573,11382.222,Stromal,104.27866,119.111084
10986.047,11313.914,Stromal,99.302345,115.6957
11136.929,11313.876,Stromal,106.846436,115.6938
11203.313,11274.115,Stromal,110.16567,113.705765
11245.886,11262.777,Stromal,112.29429,113.13887
11134.056,11149.234,Stromal,106.70278,107.46172
10661.244,10983.219,Stromal,83.06221,99.16094
10701.844,10938.004,Stromal,85.092186,96.9002
10790.353,10905.004,Stromal,89.51763,95.2502
11222.557,11063.968,Stromal,111.12783,103.19839
11182.494,10484.732,Stromal,109.12471,74.236626
10820.049,10692.163,Stromal,91.00244,84.608154
10827.466,10641.103,Stromal,91.37329,82.05513
10748.767,10615.963,Stromal,87.43833,80.79815
10882.754,10544.565,Stromal,94.137695,77.22827
10829.998,10546.37,Stromal,91.4999,77.318504
10996.999,10509.565,Stromal,99.84995,75.47827
11000.758,10464.195,Stromal,100.037895,73.20977
11027.101,10434.599,Stromal,101.355034,71.729935
10736.621,10414.445,Stromal,86.831055,70.72227
10773.468,10374.435,Endothelial,88.67339,68.72173
10689.338,10354.767,Macrophages_2,84.466896,67.738335
10758.8,10323.01,Stromal,87.939995,66.15049
10802.681,10332.9795,Stromal,90.13403,66.64898
10931.459,10334.936,Stromal,96.57295,66.74678
10695.113,10296.347,Stromal,84.75567,64.81734
10823.788,10298.01,Endothelial,91.18941,64.90049
10878.171,10301.951,Stromal,93.90855,65.09756
11043.013,10301.68,Stromal,102.150635,65.083984
11004.634,10283.025,Stromal,100.23169,64.15127
11006.127,10246.234,Macrophages_1,100.30635,62.311718
10952.474,10264.526,Stromal,97.62368,63.22632
11150.059,11200.21,Stromal,107.50293,110.0105
11092.311,11124.821,Stromal,104.61553,106.241066
11260.42,11659.681,Stromal,113.020996,132.98404
11201.106,11659.13,Stromal,110.05532,132.9565
10729.218,11659.755,CD4+_T_Cells,86.46089,132.98775
10771.758,11658.19,Endothelial,88.58789,132.90953
10669.604,11651.431,Stromal,83.48018,132.57153
10729.99,11615.734,Stromal,86.49951,130.78673
11011.968,11611.323,Stromal,100.59839,130.56616
10962.297,11615.71,Stromal,98.114845,130.7855
10786.502,11590.329,Endothelial,89.325096,129.51646
10890.123,11601.268,Stromal,94.50616,130.06339
11123.734,11583.826,Stromal,106.18672,129.19131
11204.865,11577.487,Unlabeled,110.24326,128.87437
10872.374,11572.433,CD8+_T_Cells,93.618706,128.62163
10845.379,11566.084,Stromal,92.26894,128.3042
10878.116,11539.856,LAMP3+_DCs,93.905815,126.99282
10916.38,11529.585,Stromal,95.81899,126.47925
11171.372,11534.858,Stromal,108.5686,126.74292
10827.289,11517.027,Stromal,91.364456,125.85137
11092.823,11525.925,Stromal,104.64117,126.29624
11122.813,11488.284,Stromal,106.14068,124.41421
10967.956,11501.033,Stromal,98.397804,125.05166
11200.435,11500.284,Stromal,110.02173,125.01421
11164.751,11464.189,Stromal,108.23755,123.20947
11233.233,11400.977,Stromal,111.661674,120.04883
11195.907,11439.209,Stromal,109.795364,121.96045
10942.351,11443.497,Stromal,97.11753,122.17486
10976.467,11424.988,Stromal,98.82334,121.24941
10855.815,11436.743,Stromal,92.79077,121.83716
10903.623,11405.676,Stromal,95.18115,120.28379
11062.213,11428.156,Stromal,103.11065,121.407814
11134.749,11377.898,Stromal,106.73745,118.89492
11134.582,11252.95,Stromal,106.7291,112.647514
11069.497,10862.192,Stromal,103.47485,93.10962
11157.099,10807.771,Stromal,107.854935,90.38857
11224.482,10479.008,Stromal,111.22412,73.95039
11238.099,10481.64,Stromal,111.90493,74.081985
11107.83,10828.5205,Stromal,105.3915,91.426025
11219.5625,10832.964,Stromal,110.97813,91.64819
11198.555,10801.835,Stromal,109.927734,90.09175
11237.689,10671.09,Stromal,111.884476,83.5545
11208.036,10625.014,Stromal,110.40181,81.25069
11267.981,10585.634,Stromal,113.39907,79.28169
11156.278,10603.813,Stromal,107.81392,80.190674
11115.263,10581.535,Macrophages_2,105.76314,79.07676
11171.128,10538.287,Stromal,108.5564,76.91436
11266.534,10519.193,Stromal,113.32671,75.95967
11263.712,10459.791,Stromal,113.1856,72.989555
11175.681,10429.084,Stromal,108.784035,71.4542
11229.666,10380.741,Macrophages_1,111.4833,69.03706
11258.337,10335.291,Unlabeled,112.91685,66.76455
11210.163,10322.033,Macrophages_1,110.508156,66.10166
11204.673,10249.268,Stromal,110.23364,62.46338
11135.553,10242.679,Stromal,106.77764,62.133938
11169.599,10299.436,Stromal,108.479935,64.97178
11273.72,11133.903,Stromal,113.68599,106.69517
11257.559,11187.697,Stromal,112.87793,109.384865
11269.832,11325.992,Stromal,113.4916,116.299614
10746.1455,12424.541,Stromal,87.307274,171.22705
10816.758,12417.28,Macrophages_2,90.83789,170.86401
10856.695,12415.171,B_Cells,92.83477,170.75854
10901.843,12420.202,Stromal,95.09214,171.01012
10670.241,12401.855,Stromal,83.51206,170.09277
10853.147,12390.314,Endothelial,92.65737,169.51573
10888.685,12387.739,CD4+_T_Cells,94.43423,169.38696
10786.261,12376.282,Stromal,89.31304,168.81412
10827.295,12374.827,CD4+_T_Cells,91.364746,168.74136
10857.933,12367.564,Endothelial,92.89663,168.37822
10814.734,12338.97,Stromal,90.73672,166.94849
10889.962,12353.316,CD4+_T_Cells,94.4981,167.66582
10841.888,12345.8,B_Cells,92.09438,167.29
10682.454,12336.633,Stromal,84.1227,166.83165
10872.74,12344.682,Endothelial,93.63702,167.23409
10862.645,12336.308,Macrophages_1,93.132225,166.81538
10755.607,12317.611,Stromal,87.78037,165.88057
10835.536,12316.886,Stromal,91.77681,165.84428
10870.784,12323.898,Macrophages_1,93.53921,166.19493
10899.328,12327.552,CD8+_T_Cells,94.96641,166.3776
10890.204,12313.515,CD4+_T_Cells,94.51021,165.67574
10862.88,12303.843,Macrophages_1,93.144,165.19214
10910.542,12309.678,CD8+_T_Cells,95.5271,165.48389
10895.689,12289.226,Endothelial,94.78448,164.46129
10868.527,12284.088,B_Cells,93.42637,164.20439
10888.157,12270.166,CD4+_T_Cells,94.40786,163.5083
10940.251,12372.908,CD4+_T_Cells,97.01255,168.64542
10938.55,12347.188,CD4+_T_Cells,96.92749,167.35942
10934.238,12387.57,CD4+_T_Cells,96.711914,169.37852
10931.699,12401.402,Stromal,96.58496,170.07011
10940.874,12300.763,Stromal,97.0437,165.03813
10922.612,12332.244,Macrophages_1,96.130615,166.61221
10914.075,12369.319,Macrophages_2,95.70376,168.46597
10918.827,12404.015,Macrophages_1,95.94136,170.20073
10942.733,12268.176,CD4+_T_Cells,97.13667,163.4088
10924.4,12251.798,CD8+_T_Cells,96.220024,162.58989
10917.086,12278.603,Perivascular-Like,95.8543,163.93013
10912.96,12293.854,CD8+_T_Cells,95.648,164.69267
10901.652,12248.4,B_Cells,95.08262,162.42003
10947.482,12423.561,Stromal,97.37412,171.17802
10953.8,12405.055,B_Cells,97.689995,170.25273
10959.56,12340.272,Stromal_&_T_Cell_Hybrid,97.97798,167.01363
10962.895,12370.051,Unlabeled,98.14473,168.50255
12596.433,10131.141,Macrophages_2,179.82164,56.557034
12650.646,10103.019,Unlabeled,182.53233,55.15093
12319.709,10098.659,Stromal,165.98546,54.93296
12578.535,10104.944,Stromal,178.92676,55.24722
12619.716,10075.295,CD4+_T_Cells,180.9858,53.764748
12754.231,10075.891,Stromal,187.71158,53.794533
12683.712,10046.672,Stromal,184.1856,52.333595
12593.211,10051.185,Stromal,179.66055,52.55923
12785.977,10040.511,Stromal,189.29883,52.02554
12573.741,10007.031,Stromal,178.68706,50.351562
12391.191,10013.919,Stromal,169.55957,50.69595
12748.914,10007.375,Stromal,187.44571,50.36875
11897.225,10082.361,Macrophages_2,144.86124,54.11807
11996.084,10027.63,Stromal,149.8042,51.381496
11274.908,10052.573,Stromal,113.745415,52.628662
11282.791,10023.599,Macrophages_1,114.13955,51.17993
11299.543,10083.063,Stromal,114.97715,54.153175
11323.444,10027.061,Endothelial,116.17222,51.353027
11332.784,10063.511,Stromal,116.63921,53.175537
11349.028,10095.549,Stromal,117.451416,54.777443
11349.633,10042.887,Endothelial,117.48164,52.144337
11382.379,10036.547,Endothelial,119.11895,51.827343
11430.046,10048.585,Stromal,121.5023,52.42925
11437.845,10008.443,Stromal,121.892235,50.42217
11572.524,10062.292,Stromal,128.62622,53.1146
11658.651,10013.39,Stromal,132.93257,50.669483
10737.426,10043.239,Stromal,86.87129,52.161964
10785.594,10058.873,Stromal,89.279686,52.943653
10921.967,10005.455,Stromal,96.09834,50.272755
11000.418,10103.29,Stromal,100.0209,55.1645
11230.008,10082.699,Stromal,111.50039,54.13496
11252.536,10001.844,Stromal,112.62681,50.09219
14788.408,17480.754,Invasive_Tumor,289.4204,424.0377
14873.61,17481.027,Invasive_Tumor,293.6805,424.05136
14769.471,17472.408,Invasive_Tumor,288.47354,423.62042
14641.02,17479.389,Prolif_Invasive_Tumor,282.051,423.96945
14841.368,17479.615,Invasive_Tumor,292.06842,423.98077
14751.787,17474.168,Invasive_Tumor,287.58936,423.7084
14726.246,17454.514,Stromal,286.31232,422.72568
14684.383,17450.693,Invasive_Tumor,284.21915,422.53467
14869.037,17448.807,Invasive_Tumor,293.45187,422.44034
14998.3955,17497.92,Invasive_Tumor,299.91977,424.896
14923.187,17483.504,Prolif_Invasive_Tumor,296.15933,424.1752
14959.188,17487.314,Prolif_Invasive_Tumor,297.95944,424.36572
15006.357,17484.666,Invasive_Tumor,300.31787,424.2333
14973.988,17477.455,Prolif_Invasive_Tumor,298.69943,423.87277
14952.04,17467.238,Invasive_Tumor,297.60202,423.3619
15002.244,17456.785,Endothelial,300.1122,422.83926
14973.633,17443.9,Invasive_Tumor,298.68164,422.19504
14931.276,17385.13,Invasive_Tumor,296.5638,419.25656
14923.198,17292.463,Prolif_Invasive_Tumor,296.1599,414.62314
14926.714,17327.965,Invasive_Tumor,296.3357,416.39825
14939.295,17406.033,Invasive_Tumor,296.96475,420.30167
14933.428,17438.055,Invasive_Tumor,296.6714,421.90274
14952.086,17330.244,Prolif_Invasive_Tumor,297.6043,416.5122
14948.893,17297.55,Invasive_Tumor,297.44464,414.87753
14958.877,17419.238,Prolif_Invasive_Tumor,297.94385,420.9619
14953.52,17366.094,Invasive_Tumor,297.676,418.3047
14968.418,17297.695,Prolif_Invasive_Tumor,298.4209,414.88477
14953.558,17256.254,Invasive_Tumor,297.6779,412.8127
14971.153,17338.557,Prolif_Invasive_Tumor,298.55768,416.92783
14980.414,17367.652,Invasive_Tumor,299.02072,418.38263
14973.793,17400.6,Invasive_Tumor,298.68967,420.03
14982.593,17233.365,Invasive_Tumor,299.12964,411.66827
14983.4795,17275.207,Invasive_Tumor,299.17398,413.76035
14989.084,17309.35,Invasive_Tumor,299.4542,415.4675
14997.3125,17394.756,Invasive_Tumor,299.86563,419.7378
14999.825,17351.248,Invasive_Tumor,299.99127,417.5624
14999.353,17330.021,Invasive_Tumor,299.96762,416.50107
15018.492,17239.264,Invasive_Tumor,300.92462,411.9632
15022.579,17271.61,Invasive_Tumor,301.12897,413.58047
15013.911,17364.05,Invasive_Tumor,300.69556,418.20255
14949.628,17227.387,Stromal,297.4814,411.36935
14956.71,17199.752,Macrophages_1,297.8355,409.9876
14633.678,17173.77,B_Cells,281.6839,408.68848
14628.551,17194.799,Macrophages_1,281.42755,409.73996
14630.947,17215.021,Stromal,281.54736,410.75107
14627.692,17356.217,Stromal,281.3846,417.81085
14640.47,17442.273,Invasive_Tumor,282.0235,422.11368
14646.671,17386.867,Invasive_Tumor,282.33356,419.34335
14640.304,17307.549,Invasive_Tumor,282.0152,415.37744
14632.936,17332.959,Stromal,281.6468,416.64795
14652.946,17181.94,B_Cells,282.6473,409.097
14660.911,17216.195,Macrophages_1,283.04556,410.80978
14649.776,17410.17,Invasive_Tumor,282.48883,420.5085
14658.665,17242.305,Macrophages_1,282.93326,412.11523
14657.41,17290.217,Invasive_Tumor,282.8705,414.51083
14678.6,17422.607,Stromal,283.93,421.13037
14674.505,17361.785,Macrophages_1,283.72525,418.08926
14674.511,17194.95,CD4+_T_Cells,283.72556,409.74747
14673.614,17324.693,Invasive_Tumor,283.68073,416.23468
14673.148,17279.928,Invasive_Tumor,283.65744,413.9964
14687.676,17303.582,Invasive_Tumor,284.3838,415.1791
14689.708,17244.695,Macrophages_1,284.4854,412.23477
14703.523,17276.84,Invasive_Tumor,285.17618,413.842
14705.169,17304.617,Invasive_Tumor,285.25845,415.23087
14699.742,17183.889,CD8+_T_Cells,284.98712,409.19443
14709.973,17209.344,Invasive_Tumor,285.49863,410.4672
14704.8,17350.576,Invasive_Tumor,285.24,417.5288
14720.898,17244.709,Invasive_Tumor,286.04492,412.23544
14734.477,17229.008,Macrophages_1,286.72385,411.4504
14730.443,17339.35,Invasive_Tumor,286.5222,416.9675
14733.831,17311.338,Invasive_Tumor,286.69156,415.5669
14733.258,17181.918,Stromal,286.6629,409.09592
14728.858,17363.568,Macrophages_1,286.44293,418.17844
14743.475,17337.598,Invasive_Tumor,287.17374,416.87988
14760.615,17211.506,CD8+_T_Cells,288.03076,410.5753
14731.038,17414.111,Invasive_Tumor,286.5519,420.70557
14758.985,17428.18,Invasive_Tumor,287.94928,421.409
14740.1455,17391.916,Stromal,287.0073,419.5958
14759.497,17339.33,Invasive_Tumor,287.97485,416.96652
14760.319,17369.564,Invasive_Tumor,288.01596,418.47824
14755.448,17275.006,Macrophages_1,287.77243,413.7503
14774.753,17394.086,Stromal,288.73764,419.7043
14790.386,17250.637,Macrophages_1,289.5193,412.53183
14778.658,17429.506,Invasive_Tumor,288.93292,421.4753
14776.158,17317.318,Invasive_Tumor,288.80792,415.86594
14797.006,17393.041,CD8+_T_Cells,289.8503,419.65207
14790.928,17349.594,Prolif_Invasive_Tumor,289.5464,417.4797
14799.067,17428.594,Invasive_Tumor,289.95337,421.4297
14801.174,17284.34,Invasive_Tumor,290.0587,414.217
14821.237,17300.596,Invasive_Tumor,291.06186,415.0298
14821.843,17361.09,Invasive_Tumor,291.09213,418.0545
14819.63,17449.936,Invasive_Tumor,290.9815,422.4968
14833.02,17387.469,Endothelial,291.65097,419.37344
14828.135,17405.75,Endothelial,291.40674,420.2875
14839.185,17427.658,Invasive_Tumor,291.95923,421.3829
14840.087,17327.758,Invasive_Tumor,292.00436,416.3879
14858.566,17362.371,Invasive_Tumor,292.9283,418.11856
14856.57,17309.834,Invasive_Tumor,292.82852,415.4917
14872.054,17405.91,Macrophages_1,293.6027,420.2955
14880.636,17330.725,Invasive_Tumor,294.0318,416.53622
14882.293,17259.662,Endothelial,294.11465,412.98312
14895.704,17382.938,Invasive_Tumor,294.78522,419.14688
14861.913,17208.686,Stromal,293.09567,410.4343
14909.432,17259.293,Endothelial,295.4716,412.96466
14903.458,17440.525,Invasive_Tumor,295.1729,422.02628
14916.749,17404.291,Invasive_Tumor,295.83746,420.21457
14912.54,17354.246,Invasive_Tumor,295.627,417.7123
14914.141,17234.768,Stromal,295.70703,411.73837
14904.404,17197.393,Stromal,295.2202,409.86963
14862.174,17280.002,Invasive_Tumor,293.1087,414.0001
14224.133,17496.223,Invasive_Tumor,261.20663,424.81113
14114.7705,17487.104,Prolif_Invasive_Tumor,255.73853,424.3552
14138.956,17494.61,Invasive_Tumor,256.9478,424.73047
14080.3545,17487.371,Invasive_Tumor,254.01773,424.36856
14344.724,17499.574,Invasive_Tumor,267.23618,424.97873
14272.659,17478.943,Invasive_Tumor,263.63297,423.94717
14319.306,17478.936,Invasive_Tumor,265.9653,423.94678
14373.153,17474.832,Invasive_Tumor,268.65768,423.7416
14170.485,17477.947,Invasive_Tumor,258.52426,423.89737
14208.694,17472.97,Invasive_Tumor,260.43472,423.64853
14088.437,17463.766,Invasive_Tumor,254.42183,423.1883
14059.794,17462.36,Invasive_Tumor,252.9897,423.11798
14143.827,17458.02,Prolif_Invasive_Tumor,257.19138,422.90097
14170.765,17453.994,Invasive_Tumor,258.53824,422.6997
14117.399,17442.797,Invasive_Tumor,255.86998,422.13986
14238.424,17444.162,Invasive_Tumor,261.9212,422.2081
14196.18,17448.594,Invasive_Tumor,259.809,422.4297
14335.734,17447.365,Invasive_Tumor,266.7867,422.36826
14090.306,17434.469,Invasive_Tumor,254.51529,421.72345
14316.423,17431.078,Invasive_Tumor,265.82114,421.55392
14271.14,17434.324,Invasive_Tumor,263.55698,421.71622
14165.084,17416.135,Invasive_Tumor,258.2542,420.80673
14135.355,17408.67,Invasive_Tumor,256.7678,420.4335
14192.278,17411.848,Invasive_Tumor,259.61392,420.59238
14290.892,17408.436,Prolif_Invasive_Tumor,264.5446,420.42178
14235.56,17402.533,Invasive_Tumor,261.77798,420.12668
14367.368,17416.291,Endothelial,268.3684,420.81454
14080.523,17403.69,Macrophages_1,254.02617,420.18448
14111.442,17395.13,Invasive_Tumor,255.57213,419.75656
14093.84,17394.145,Macrophages_1,254.692,419.70724
14329.194,17389.916,Endothelial,266.45972,419.49582
14386.919,17387.81,Invasive_Tumor,269.34595,419.39053
14222.954,17374.256,Invasive_Tumor,261.1477,418.7128
14289.691,17367.412,Stromal,264.4846,418.3706
14184.69,17369.945,Invasive_Tumor,259.23453,418.49728
14095.245,17364.87,Invasive_Tumor,254.76225,418.24347
14370.556,17365.768,Invasive_Tumor,268.5278,418.2884
14323.368,17357.498,Unlabeled,266.16843,417.8749
14162.217,17353.178,Invasive_Tumor,258.11084,417.6589
14067.97,17345.627,Invasive_Tumor,253.39848,417.28134
14396.773,17349.332,Invasive_Tumor,269.83868,417.4666
14137.064,17343.664,Invasive_Tumor,256.85324,417.1832
14113.085,17329.443,Invasive_Tumor,255.65425,416.47217
14241.398,17345.055,Invasive_Tumor,262.06992,417.25275
14348.164,17341.055,Stromal,267.4082,417.05273
14196.371,17333.623,Invasive_Tumor,259.81857,416.68115
14372.08,17326.85,Invasive_Tumor,268.604,416.3425
14403.931,17325.666,Invasive_Tumor,270.19653,416.2833
14227.837,17318.959,Stromal,261.39185,415.94797
14186.379,17314.658,Invasive_Tumor,259.31894,415.7329
14297.648,17326.363,Stromal,264.88242,416.31818
14333.089,17296.148,Stromal,266.65445,414.80743
14160.455,17304.445,Invasive_Tumor,258.02277,415.22226
14089.372,17309.197,Invasive_Tumor,254.46861,415.45987
14224.637,17295.81,Stromal,261.23184,414.79053
14074.59,17286.732,Invasive_Tumor,253.72949,414.33664
14165.079,17284.832,Invasive_Tumor,258.25397,414.2416
14290.912,17280.375,Macrophages_1,264.54562,414.01877
14107.575,17266.617,Invasive_Tumor,255.37877,413.33087
14257.423,17276.262,Macrophages_1,262.87115,413.81308
14138.7705,17268.328,Invasive_Tumor,256.93854,413.4164
14183.544,17271.93,Invasive_Tumor,259.17722,413.5965
14372.487,17272.664,Endothelial,268.62436,413.6332
14230.156,17263.197,Mast_Cells,261.5078,413.15988
14077.346,17249.06,Invasive_Tumor,253.8673,412.45303
14207.133,17242.484,Macrophages_1,260.35666,412.12424
14334.546,17239.768,Macrophages_1,266.7273,411.98837
14294.51,17223.525,Macrophages_1,264.7255,411.17627
14156.255,17214.283,Invasive_Tumor,257.81274,410.71417
14340.293,17193.459,Invasive_Tumor,267.01465,409.67294
14225.856,17206.299,Invasive_Tumor,261.29282,410.31494
14163.883,17172.045,Invasive_Tumor,258.19415,408.60226
14226.198,17178.385,Invasive_Tumor,261.3099,408.91925
14558.224,17286.525,Invasive_Tumor,277.9112,414.32626
14465.877,17238.346,Stromal,273.29385,411.9173
14573.634,17234.656,Invasive_Tumor,278.6817,411.73282
14414.254,17214.578,Endothelial,270.7127,410.7289
14550.865,17222.957,Invasive_Tumor,277.54327,411.14786
14509.472,17175.406,CD4+_T_Cells,275.4736,408.77032
14445.471,17190.816,Endothelial,272.27353,409.54083
14517.013,17287.492,Unlabeled,275.85065,414.3746
14389.185,17221.672,Macrophages_1,269.45923,411.0836
14477.974,17285.076,Endothelial,273.89868,414.2538
14616.055,17292.658,Invasive_Tumor,280.80273,414.6329
14392.095,17300.146,Macrophages_1,269.60474,415.00732
14421.379,17282.412,Endothelial,271.06894,414.1206
14581.967,17296.076,Invasive_Tumor,279.09836,414.8038
14535.794,17265.826,Invasive_Tumor,276.7897,413.29132
14445.715,17255.59,Endothelial,272.28574,412.7795
14597.848,17257.459,Invasive_Tumor,279.8924,412.87296
14565.09,17261.297,Invasive_Tumor,278.2545,413.06485
14512.676,17260.229,Invasive_Tumor,275.6338,413.01144
14495.256,17251.191,Invasive_Tumor,274.7628,412.55957
14419.775,17247.06,Endothelial,270.98877,412.35303
14401.201,17236.213,Perivascular-Like,270.06006,411.81064
14615.132,17233.52,Invasive_Tumor,280.7566,411.676
14372.464,17241.248,CD8+_T_Cells,268.6232,412.0624
14520.092,17224.252,Invasive_Tumor,276.0046,411.21262
14365.9795,17212.918,CD8+_T_Cells,268.29898,410.6459
14388.408,17186.627,Macrophages_1,269.4204,409.33136
14521.199,17195.53,Stromal,276.05997,409.77646
14483.017,17185.318,Macrophages_1,274.15085,409.26593
14423.1,17184.08,Unlabeled,271.155,409.204
14535.043,17186.883,CD4+_T_Cells,276.75217,409.34415
14562.898,17190.164,Stromal,278.14493,409.5082
14398.351,17253.002,Stromal,269.91754,412.65012
14485.659,17217.598,Invasive_Tumor,274.28296,410.87988
13984.571,17493.678,Invasive_Tumor,249.22856,424.6839
14057.094,17487.195,Invasive_Tumor,252.85469,424.35977
13856.239,17490.73,Invasive_Tumor,242.81197,424.53653
14027.3955,17478.793,Endothelial,251.36978,423.93967
13940.917,17478.19,Invasive_Tumor,247.04585,423.9095
13896.237,17475.074,Prolif_Invasive_Tumor,244.81187,423.75372
13994.1045,17465.812,Invasive_Tumor,249.70523,423.29062
13816.69,17465.812,Invasive_Tumor,240.83452,423.29062
13863.607,17454.018,Invasive_Tumor,243.18037,422.7009
13900.878,17449.668,Invasive_Tumor,245.0439,422.4834
13936.844,17446.967,Invasive_Tumor,246.8422,422.34836
13997.514,17438.318,Invasive_Tumor,249.87569,421.91592
13958.704,17434.889,Invasive_Tumor,247.93521,421.74445
14049.958,17435.623,Stromal,252.49791,421.78116
13825.45,17423.42,Invasive_Tumor,241.2725,421.171
13789.284,17433.705,Invasive_Tumor,239.46422,421.68527
13895.5625,17428.102,Invasive_Tumor,244.77812,421.4051
13928.825,17424.943,Invasive_Tumor,246.44127,421.24716
13855.08,17412.559,Prolif_Invasive_Tumor,242.75401,420.62793
13976.5625,17412.15,Invasive_Tumor,248.82812,420.6075
13888.408,17409.258,Invasive_Tumor,244.42041,420.4629
13923.809,17399.479,Invasive_Tumor,246.19043,419.97394
14020.851,17404.11,Prolif_Invasive_Tumor,251.04253,420.20547
14052.86,17393.445,Invasive_Tumor,252.64302,419.67227
13944.223,17396.953,Invasive_Tumor,247.21114,419.84766
13835.976,17380.342,Stromal,241.79878,419.0171
13890.047,17375.629,Invasive_Tumor,244.50235,418.78146
13953.655,17381.52,Invasive_Tumor,247.68277,419.076
13801.92,17392.588,Invasive_Tumor,240.096,419.6294
13982.153,17376.729,Stromal,249.10767,418.83643
13804.375,17343.352,Stromal,240.21875,417.16757
14038.98,17350.045,Invasive_Tumor,251.94902,417.50226
14012.714,17335.389,Invasive_Tumor,250.6357,416.76944
13909.532,17347.502,Stromal,245.47661,417.3751
14032.189,17332.344,Unlabeled,251.60948,416.6172
13949.004,17328.559,Invasive_Tumor,247.4502,416.42795
13913.261,17325.402,Invasive_Tumor,245.66304,416.2701
13887.911,17307.586,Macrophages_1,244.39555,415.3793
14031.632,17313.674,Invasive_Tumor,251.58159,415.6837
13809.294,17286.027,Endothelial,240.4647,414.30136
13852.305,17279.2,Endothelial,242.61523,413.95996
13861.617,17230.24,Stromal,243.08086,411.51202
14039.661,17196.758,Invasive_Tumor,251.98306,409.8379
14013.158,17365.43,Stromal,250.65791,418.27148
14051.284,17321.2,Invasive_Tumor,252.56421,416.05997
13991.622,17322.059,Invasive_Tumor,249.5811,416.10294
13981.848,17295.66,Invasive_Tumor,249.09239,414.78302
14031.041,17299.645,Invasive_Tumor,251.55205,414.98224
14038.502,17280.186,Invasive_Tumor,251.9251,414.00928
13991.781,17262.14,Stromal,249.58907,413.10703
13937.407,17247.152,Stromal,246.87036,412.35764
14047.461,17226.512,Invasive_Tumor,252.37305,411.3256
14000.357,17215.674,Endothelial,250.01787,410.7837
13873.016,17181.957,Stromal,243.65079,409.09787
13965.217,17190.47,Invasive_Tumor,248.26085,409.52353
14519.775,17476.977,Stromal,275.98877,423.84885
14489.426,17458.441,Stromal,274.47128,422.9221
14472.023,17448.852,Stromal,273.60117,422.4426
14519.53,17428.857,B_Cells,275.97653,421.44287
14484.176,17422.838,CD4+_T_Cells,274.2088,421.1419
14466.062,17412.17,Macrophages_1,273.30307,420.6085
14445.817,17440.74,Invasive_Tumor,272.29086,422.03702
14438.596,17478.264,Endothelial,271.92978,423.91318
14567.429,17497.895,Invasive_Tumor,278.37143,424.89474
14542.962,17396.316,Invasive_Tumor,277.1481,419.81583
14414.948,17442.588,Endothelial,270.7474,422.1294
14599.0205,17485.248,Invasive_Tumor,279.95102,424.26242
