x_transformed,y_transformed,group
17410.822,22557.521,Macrophages
17334.344,22557.42,Tumor Cells
17361.357,22581.166,Proliferative Tumor Cells
17378.78,22564.877,Macrophages
17365.637,22689.914,Tumor Cells
17411.172,22665.105,Tumor Cells
17469.922,22592.695,Proliferative Tumor Cells
17428.178,22600.78,Proliferative Tumor Cells
17457.15,22536.693,Tumor Cells
17443.445,22562.604,Proliferative Tumor Cells
17487.217,22545.334,Proliferative Tumor Cells
17494.336,22580.053,Proliferative Tumor Cells
17210.154,22691.986,Tumor Associated Fibroblasts
17222.934,22723.53,Tumor Associated Fibroblasts
17311.934,22719.027,Tumor Cells
17061.168,22632.648,Stromal Associated Endothelial Cells
17112.217,22649.742,Pericytes
17082.229,22653.004,Macrophages
17050.613,22672.65,Tumor Associated Endothelial Cells
16948.822,22658.658,Malignant Cells Lining Cyst
17006.23,22650.75,Pericytes
17035.754,22617.691,Tumor Associated Endothelial Cells
17113.754,22572.227,Tumor Associated Endothelial Cells
16944.408,22559.186,Stromal Associated Fibroblasts
17045.975,22554.246,Macrophages
17084.309,22559.44,Stromal Associated Endothelial Cells
17099.133,22600.25,Tumor Associated Endothelial Cells
17024.295,22700.88,Tumor Associated Fibroblasts
16926.59,22685.742,Malignant Cells Lining Cyst
16969.035,22688.967,Malignant Cells Lining Cyst
16965.512,22713.338,Malignant Cells Lining Cyst
17002.947,22708.613,Macrophages
16902.145,22676.764,Malignant Cells Lining Cyst
17063.62,22716.99,Stromal Associated Fibroblasts
17080.393,22687.506,Tumor Associated Fibroblasts
17107.691,22711.854,Tumor Associated Fibroblasts
17182.014,22714.307,Tumor Associated Endothelial Cells
17154.48,22731.773,Pericytes
17156.266,22704.79,Tumor Associated Endothelial Cells
17176.318,22688.318,SOX2-OT+ Tumor Cells
17176.453,22610.338,T and NK Cells
17136.838,22603.486,Pericytes
17170.797,22577.174,Tumor Associated Fibroblasts
17217.293,22611.846,Inflammatory Tumor Cells
17140.736,22675.91,Stromal Associated Endothelial Cells
17219.867,22656.676,Malignant Cells Lining Cyst
17254.932,22659.154,Macrophages
17180.4,22651.809,Macrophages
17477.506,22398.773,Proliferative Tumor Cells
17429.82,22408.443,Tumor Cells
17440.629,22435.393,Malignant Cells Lining Cyst
17395.637,22446.82,Malignant Cells Lining Cyst
17375.139,22400.281,Proliferative Tumor Cells
17454.37,22458.271,Malignant Cells Lining Cyst
16926.082,22511.922,Macrophages
16891.346,22494.324,Macrophages
16893.66,22544.016,Malignant Cells Lining Cyst
16920.016,22544.727,Macrophages
16889.219,22415.44,Macrophages
16850.643,22449.604,Malignant Cells Lining Cyst
16874.223,22447.232,Malignant Cells Lining Cyst
16931.26,22454.076,Macrophages
16876.676,22524.547,Malignant Cells Lining Cyst
16821.785,22550.525,Macrophages
16823.828,22510.875,Macrophages
16849.318,22503.766,Malignant Cells Lining Cyst
16913.65,22393.043,Tumor Associated Endothelial Cells
16982.08,22399.691,Macrophages
16951.33,22406.904,Tumor Associated Fibroblasts
17148.371,22479.564,Macrophages
17189.42,22431.367,Tumor Associated Fibroblasts
17178.43,22478.771,Tumor Associated Fibroblasts
17188.518,22517.723,Macrophages
17211.277,22475.432,Tumor Associated Fibroblasts
17003.94,22485.021,Pericytes
16999.82,22548.756,Tumor Associated Fibroblasts
16955.629,22508.154,T and NK Cells
17045.236,22503.518,Tumor Associated Endothelial Cells
16971.404,22434.6,Macrophages
16999.428,22457.92,Macrophages
17005.709,22424.48,Tumor Associated Endothelial Cells
17122.578,22442.344,Pericytes
17100.25,22471.152,Tumor Associated Endothelial Cells
17114.812,22410.8,Tumor Associated Endothelial Cells
17391.607,22534.69,Proliferative Tumor Cells
17336.002,22511.918,Tumor Cells
17366.268,22520.672,Tumor Cells
17389.807,22507.1,Tumor Cells
17289.023,22400.066,Macrophages
17240.35,22468.184,Macrophages
17248.17,22429.355,Malignant Cells Lining Cyst
17283.1,22450.648,Malignant Cells Lining Cyst
17297.479,22495.129,Proliferative Tumor Cells
17264.92,22513.643,Tumor Cells
17277.195,22548.588,Proliferative Tumor Cells
17297.115,22539.045,Tumor Cells
17311.26,22463.064,Tumor Cells
17339.707,22472.443,Tumor Cells
17461.559,21991.684,Tumor Associated Fibroblasts
10871.148,19395.846,Smooth Muscle Cells
10831.171,19367.072,Stromal Associated Endothelial Cells
10770.564,19422.787,Macrophages
10832.486,19416.701,Stromal Associated Endothelial Cells
10807.281,19417.68,Stromal Associated Endothelial Cells
10765.365,19253.568,Smooth Muscle Cells
10746.702,19113.264,Smooth Muscle Cells
10800.657,19275.668,Smooth Muscle Cells
10725.969,19304.266,Smooth Muscle Cells
10777.876,19287.238,Smooth Muscle Cells
10726.322,19281.75,Smooth Muscle Cells
10814.248,19457.836,Stromal Associated Endothelial Cells
10851.591,19599.17,T and NK Cells
10017.588,19599.52,Stromal Associated Endothelial Cells
10609.139,19531.488,Stromal Associated Endothelial Cells
10653.907,19574.502,Stromal Associated Fibroblasts
10621.243,19551.867,Stromal Associated Fibroblasts
10593.89,19540.55,Stromal Associated Endothelial Cells
10377.068,19580.098,Smooth Muscle Cells
10201.118,19629.215,Stromal Associated Fibroblasts
10394.936,19587.3,Smooth Muscle Cells
10143.704,19587.006,SOX2-OT+ Tumor Cells
10338.564,19205.482,Stromal Associated Fibroblasts
10140.184,19161.695,Stromal Associated Fibroblasts
10320.189,19402.43,Stromal Associated Fibroblasts
10409.009,19258.816,Stromal Associated Endothelial Cells
10203.309,19170.713,Stromal Associated Fibroblasts
10528.045,19240.531,Stromal Associated Endothelial Cells
10492.76,19363.63,Stromal Associated Endothelial Cells
10496.916,19247.15,SOX2-OT+ Tumor Cells
10506.05,19265.342,Stromal Associated Endothelial Cells
10324.363,19037.418,SOX2-OT+ Tumor Cells
10364.123,19035.62,Stromal Associated Fibroblasts
10668.421,19218.438,Stromal Associated Endothelial Cells
10634.321,19128.84,Smooth Muscle Cells
10647.798,19219.783,Stromal Associated Endothelial Cells
10573.645,19220.527,Smooth Muscle Cells
10427.814,19118.992,Smooth Muscle Cells
10437.351,19092.494,Smooth Muscle Cells
10512.634,19180.137,Smooth Muscle Cells
10903.52,20351.613,Stromal Associated Fibroblasts
10918.538,20871.209,Stromal Associated Fibroblasts
10858.755,20782.166,Stromal Associated Fibroblasts
10791.491,20848.057,Stromal Associated Endothelial Cells
10773.308,20858.584,Stromal Associated Endothelial Cells
10820.084,20853.518,Smooth Muscle Cells
10817.0205,20671.795,Macrophages
10819.076,20826.016,Stromal Associated Fibroblasts
10771.246,20823.066,Stromal Associated Endothelial Cells
10720.54,20713.225,Macrophages
10742.716,20372.918,Macrophages
10659.818,20525.61,Macrophages
10670.515,20592.305,Macrophages
10779.46,20640.389,SOX2-OT+ Tumor Cells
10750.0,20615.71,Stromal Associated Fibroblasts
10588.196,20529.309,SOX2-OT+ Tumor Cells
10060.902,20787.283,Macrophages
10042.237,20694.055,Stromal Associated Fibroblasts
10486.423,20870.014,Stromal Associated Endothelial Cells
10476.612,20851.889,Stromal Associated Endothelial Cells
10484.252,20716.4,Stromal Associated Fibroblasts
10390.964,20704.867,Stromal Associated Endothelial Cells
10344.142,20698.605,Stromal Associated Endothelial Cells
10394.455,20819.984,Stromal Associated Endothelial Cells
10287.639,20885.33,SOX2-OT+ Tumor Cells
10321.616,20856.797,Stromal Associated Fibroblasts
10471.768,20348.549,Stromal Associated Fibroblasts
10460.46,20416.611,Stromal Associated Fibroblasts
10523.597,20416.043,Stromal Associated Fibroblasts
10230.476,20447.246,Stromal Associated Endothelial Cells
10303.654,20493.184,SOX2-OT+ Tumor Cells
10415.837,20475.285,Stromal Associated Fibroblasts
10445.839,20446.64,Macrophages
10305.716,20565.367,Stromal Associated Endothelial Cells
10056.862,20635.938,Stromal Associated Endothelial Cells
10017.421,20589.27,Macrophages
10177.388,20534.523,Stromal Associated Endothelial Cells
10298.604,20528.719,Stromal Associated Endothelial Cells
10020.947,20459.732,Macrophages
10933.087,19391.854,Smooth Muscle Cells
10926.592,19513.787,Smooth Muscle Cells
10903.256,19505.506,Smooth Muscle Cells
10936.559,19476.322,Smooth Muscle Cells
10941.243,19494.934,Smooth Muscle Cells
10937.168,19447.941,Smooth Muscle Cells
10985.293,19608.0,Smooth Muscle Cells
10927.939,19675.777,Smooth Muscle Cells
10937.778,19633.967,Stromal Associated Endothelial Cells
10916.687,19628.549,Stromal Associated Endothelial Cells
10945.055,19699.01,Stromal Associated Endothelial Cells
10889.639,19631.459,Stromal Associated Fibroblasts
11180.992,19514.105,Stromal Associated Fibroblasts
11247.429,19584.773,SOX2-OT+ Tumor Cells
11020.823,19570.764,Smooth Muscle Cells
11216.186,19545.244,Stromal Associated Endothelial Cells
11086.323,19515.947,Smooth Muscle Cells
11031.26,19659.945,Stromal Associated Fibroblasts
11207.278,19675.879,Stromal Associated Fibroblasts
10598.954,19702.406,Stromal Associated Fibroblasts
10558.091,20332.516,Stromal Associated Endothelial Cells
10756.986,19631.768,Stromal Associated Fibroblasts
10507.771,19696.77,Stromal Associated Fibroblasts
10809.751,19642.885,Stromal Associated Fibroblasts
10971.248,19667.723,Smooth Muscle Cells
10899.14,19659.953,Stromal Associated Fibroblasts
10937.928,19655.031,Stromal Associated Endothelial Cells
11132.1045,19603.684,Stromal Associated Fibroblasts
11057.825,20345.854,Stromal Associated Endothelial Cells
11114.166,20355.19,Stromal Associated Endothelial Cells
11052.257,20480.643,SOX2-OT+ Tumor Cells
11101.72,19598.184,Smooth Muscle Cells
11118.34,19603.771,Smooth Muscle Cells
11415.941,20407.807,Stromal Associated Fibroblasts
11181.933,20415.053,Stromal Associated Fibroblasts
11222.789,20413.062,Stromal Associated Fibroblasts
11431.216,20530.28,Stromal Associated Fibroblasts
11395.339,20507.629,Stromal Associated Fibroblasts
11239.438,19619.137,Stromal Associated Fibroblasts
11361.898,19577.357,Stromal Associated Fibroblasts
11326.684,19588.074,Stromal Associated Fibroblasts
11175.31,19630.572,Smooth Muscle Cells
11185.368,19616.865,Smooth Muscle Cells
10831.494,19138.174,Macrophages
10763.756,19035.3,Stromal Associated Fibroblasts
10790.395,19148.91,Smooth Muscle Cells
10814.256,19086.135,Stromal Associated Endothelial Cells
10468.898,19103.615,Smooth Muscle Cells
10485.638,19046.951,Smooth Muscle Cells
10507.907,19073.062,Smooth Muscle Cells
10945.82,19218.025,Stromal Associated Fibroblasts
10873.574,19206.332,Macrophages
10893.288,19171.656,Stromal Associated Fibroblasts
10414.15,19209.91,Stromal Associated Fibroblasts
10688.483,19193.637,Smooth Muscle Cells
10676.242,19201.469,Stromal Associated Endothelial Cells
10649.591,19188.652,Smooth Muscle Cells
10549.54,19173.156,Stromal Associated Endothelial Cells
10412.297,19238.715,Smooth Muscle Cells
10684.194,19120.352,Smooth Muscle Cells
10580.983,19098.186,Smooth Muscle Cells
10614.853,19061.477,Stromal Associated Fibroblasts
10628.692,19092.225,Macrophages
11043.535,19319.127,Macrophages
10960.454,19332.94,Smooth Muscle Cells
10995.165,19382.818,Smooth Muscle Cells
10871.298,19337.936,Stromal Associated Endothelial Cells
10627.998,19474.174,Stromal Associated Fibroblasts
10694.408,19407.28,Smooth Muscle Cells
10717.87,19409.314,Smooth Muscle Cells
10851.1455,19503.5,Smooth Muscle Cells
10662.293,19509.645,T and NK Cells
10570.345,19479.996,Stromal Associated Fibroblasts
11067.25,19431.521,Stromal Associated Fibroblasts
11078.68,19485.473,Smooth Muscle Cells
11292.6455,19443.604,Stromal Associated Endothelial Cells
11144.523,19489.28,Macrophages
11244.321,19485.572,Stromal Associated Endothelial Cells
11251.135,19385.26,Stromal Associated Endothelial Cells
11195.443,19378.047,Stromal Associated Fibroblasts
11226.447,19364.092,Stromal Associated Fibroblasts
11088.711,19271.236,Stromal Associated Endothelial Cells
11054.34,19265.697,Smooth Muscle Cells
11072.838,19264.025,Stromal Associated Endothelial Cells
10895.582,19279.025,Stromal Associated Endothelial Cells
10459.109,19278.182,Stromal Associated Fibroblasts
10670.715,19277.125,Stromal Associated Endothelial Cells
10922.004,19293.979,Smooth Muscle Cells
10936.083,19272.725,Smooth Muscle Cells
11035.647,19289.027,Stromal Associated Fibroblasts
11006.132,19294.87,Stromal Associated Fibroblasts
11020.804,19259.752,Stromal Associated Fibroblasts
11552.21,19879.844,Stromal Associated Endothelial Cells
11612.917,19879.768,Smooth Muscle Cells
11525.728,19879.135,Stromal Associated Endothelial Cells
11425.97,19921.52,Stromal Associated Endothelial Cells
11340.072,19916.63,Stromal Associated Fibroblasts
11382.465,19924.672,Smooth Muscle Cells
11402.739,19916.828,Stromal Associated Endothelial Cells
11455.026,19889.373,Smooth Muscle Cells
11402.281,19899.178,T and NK Cells
11443.494,19872.168,Stromal Associated Endothelial Cells
11466.81,19835.418,Stromal Associated Fibroblasts
11452.239,19850.316,Stromal Associated Endothelial Cells
11420.033,19841.504,Stromal Associated Endothelial Cells
10528.611,20072.088,Smooth Muscle Cells
10551.821,20100.307,Smooth Muscle Cells
10576.263,20098.25,Stromal Associated Endothelial Cells
10269.167,20290.512,Stromal Associated Fibroblasts
10113.306,20142.705,Stromal Associated Fibroblasts
10210.388,20289.473,Macrophages
10214.33,20188.006,Stromal Associated Fibroblasts
10296.43,20074.727,Stromal Associated Endothelial Cells
10223.517,20003.32,Stromal Associated Fibroblasts
10282.7,20079.846,SOX2-OT+ Tumor Cells
10315.647,20102.982,Macrophages
10461.293,20242.947,Macrophages
10386.169,20263.703,Macrophages
10395.73,20191.986,Stromal Associated Fibroblasts
10439.511,20258.75,Macrophages
11312.534,19892.79,Stromal Associated Endothelial Cells
10763.581,19886.887,Macrophages
11269.782,19852.242,Stromal Associated Endothelial Cells
10480.125,19830.402,Macrophages
10738.434,19826.43,SOX2-OT+ Tumor Cells
10737.194,19813.016,SOX2-OT+ Tumor Cells
10333.621,19761.938,Macrophages
10449.419,19805.105,Macrophages
10604.195,19933.492,Macrophages
10571.236,19895.695,Stromal Associated Fibroblasts
10564.322,19912.266,SOX2-OT+ Tumor Cells
10339.958,19946.547,Macrophages
10583.815,19922.68,Macrophages
10937.865,20245.002,Stromal Associated Endothelial Cells
10653.031,20190.88,Stromal Associated Fibroblasts
10907.339,20245.355,Stromal Associated Endothelial Cells
10911.086,20221.69,Stromal Associated Endothelial Cells
10649.736,19986.74,Macrophages
10465.634,19972.934,SOX2-OT+ Tumor Cells
10545.126,20059.488,Stromal Associated Endothelial Cells
10664.392,20036.809,Smooth Muscle Cells
10559.779,20007.361,Stromal Associated Fibroblasts
10865.557,19999.062,Stromal Associated Fibroblasts
10738.275,20111.475,SOX2-OT+ Tumor Cells
10757.921,19987.422,Stromal Associated Fibroblasts
10820.742,20108.865,Stromal Associated Fibroblasts
10482.03,20274.053,Stromal Associated Endothelial Cells
11628.504,20313.338,SOX2-OT+ Tumor Cells
11641.165,20061.273,Stromal Associated Fibroblasts
11645.314,20504.39,Stromal Associated Fibroblasts
11115.459,20214.062,Stromal Associated Fibroblasts
10994.94,20240.701,Smooth Muscle Cells
11069.824,20283.014,Stromal Associated Endothelial Cells
11241.189,20308.887,Smooth Muscle Cells
11120.079,20318.863,Stromal Associated Endothelial Cells
11537.686,19909.299,Stromal Associated Fibroblasts
11444.551,19909.875,Stromal Associated Endothelial Cells
11486.551,19914.18,Stromal Associated Fibroblasts
11511.51,19914.79,Stromal Associated Endothelial Cells
11497.481,19958.625,Stromal Associated Endothelial Cells
11455.203,19938.25,Stromal Associated Fibroblasts
11466.758,19973.72,Macrophages
11500.989,19933.312,Stromal Associated Endothelial Cells
11510.632,19944.352,Smooth Muscle Cells
11547.099,19937.676,Stromal Associated Endothelial Cells
11522.111,19982.285,Macrophages
11531.569,19955.31,Stromal Associated Endothelial Cells
11531.322,19933.916,Stromal Associated Endothelial Cells
11560.283,19929.621,Stromal Associated Fibroblasts
11592.108,19920.666,Stromal Associated Fibroblasts
11607.57,19994.395,Stromal Associated Fibroblasts
11899.647,19796.64,Stromal Associated Fibroblasts
11876.732,19765.504,Stromal Associated Endothelial Cells
11927.4,20111.943,Smooth Muscle Cells
11890.137,20105.15,Stromal Associated Fibroblasts
11949.861,20109.703,Stromal Associated Endothelial Cells
11928.402,20086.37,Smooth Muscle Cells
11918.586,19910.215,Macrophages
11918.876,19883.844,Macrophages
11895.472,19856.201,Stromal Associated Fibroblasts
11901.225,19966.51,Macrophages
11924.029,19992.357,SOX2-OT+ Tumor Cells
11885.74,19935.773,Stromal Associated Fibroblasts
11808.936,19963.363,Stromal Associated Fibroblasts
11810.941,19821.71,T and NK Cells
11839.453,19832.842,SOX2-OT+ Tumor Cells
11859.606,19849.127,Macrophages
11532.281,19735.76,Stromal Associated Fibroblasts
11420.495,19763.207,SOX2-OT+ Tumor Cells
11483.864,19734.328,Macrophages
11562.677,19758.252,Stromal Associated Endothelial Cells
11573.147,19747.52,Stromal Associated Endothelial Cells
11776.312,19897.268,Macrophages
11687.171,19905.701,Stromal Associated Fibroblasts
11774.488,19959.42,SOX2-OT+ Tumor Cells
11654.684,19921.523,Stromal Associated Fibroblasts
11672.048,19940.064,SOX2-OT+ Tumor Cells
11688.742,20020.535,SOX2-OT+ Tumor Cells
11764.264,20092.041,Stromal Associated Fibroblasts
11715.872,20034.07,SOX2-OT+ Tumor Cells
11434.393,19778.604,Stromal Associated Fibroblasts
11469.401,19865.572,Stromal Associated Endothelial Cells
11482.527,19805.877,Tumor Associated Fibroblasts
11501.9,19789.854,T and NK Cells
11521.412,19785.309,T and NK Cells
11522.04,19830.209,T and NK Cells
11712.264,19877.31,Macrophages
11638.614,19859.992,Stromal Associated Fibroblasts
11672.07,19883.584,Stromal Associated Fibroblasts
11692.498,19850.107,Stromal Associated Fibroblasts
11322.1,19649.117,Stromal Associated Fibroblasts
11271.932,19726.568,Smooth Muscle Cells
11252.468,19708.152,Smooth Muscle Cells
11314.762,19705.738,Macrophages
11814.029,19679.38,Stromal Associated Fibroblasts
11830.587,19655.572,Macrophages
11857.187,19722.46,Stromal Associated Fibroblasts
11347.286,19673.709,SOX2-OT+ Tumor Cells
11433.754,19654.225,SOX2-OT+ Tumor Cells
11370.356,19700.832,Stromal Associated Fibroblasts
11396.838,19708.111,Stromal Associated Fibroblasts
11353.851,19718.137,Stromal Associated Fibroblasts
11422.865,19672.672,SOX2-OT+ Tumor Cells
11873.232,19735.502,Macrophages
11952.578,19735.303,Stromal Associated Fibroblasts
11886.076,19699.549,Stromal Associated Fibroblasts
11936.661,19697.246,Tumor Cells
11679.347,19623.338,Stromal Associated Fibroblasts
11772.818,19569.254,Stromal Associated Fibroblasts
11752.039,19589.596,Stromal Associated Fibroblasts
11644.524,19678.791,Stromal Associated Fibroblasts
11702.016,19646.217,Stromal Associated Fibroblasts
11486.233,19617.283,Stromal Associated Fibroblasts
11580.256,19649.06,SOX2-OT+ Tumor Cells
11588.933,19677.94,Macrophages
11564.328,19681.068,Macrophages
11513.05,19681.404,Macrophages
11562.067,19575.875,Macrophages
11315.908,19522.854,Smooth Muscle Cells
11251.481,19531.807,Smooth Muscle Cells
11274.572,19528.94,Stromal Associated Fibroblasts
11306.801,19556.055,Macrophages
11395.679,19533.203,Stromal Associated Endothelial Cells
11684.824,19555.434,Macrophages
11498.298,19503.736,Stromal Associated Fibroblasts
11349.641,19538.512,Stromal Associated Fibroblasts
11368.179,19553.424,Stromal Associated Endothelial Cells
11378.111,19814.021,Stromal Associated Endothelial Cells
11353.348,19825.654,T and NK Cells
11219.068,19745.695,Stromal Associated Endothelial Cells
11130.741,19855.188,Stromal Associated Fibroblasts
11189.072,19835.041,Stromal Associated Fibroblasts
11233.089,19779.947,T and NK Cells
11304.457,19802.205,T and NK Cells
11300.308,19761.473,Smooth Muscle Cells
11009.507,19809.955,Stromal Associated Endothelial Cells
11055.623,19824.168,Stromal Associated Endothelial Cells
11074.641,19800.467,Stromal Associated Endothelial Cells
10983.753,19706.656,Stromal Associated Endothelial Cells
10914.219,19718.379,Stromal Associated Endothelial Cells
10988.909,19737.191,Stromal Associated Endothelial Cells
11051.516,19745.953,Stromal Associated Endothelial Cells
10991.592,19769.98,Stromal Associated Endothelial Cells
10968.724,19754.836,Macrophages
11013.276,19734.885,Stromal Associated Endothelial Cells
11780.709,19797.365,Stromal Associated Fibroblasts
11732.984,19799.55,Stromal Associated Fibroblasts
11742.008,19755.494,SOX2-OT+ Tumor Cells
11615.051,19831.37,Stromal Associated Endothelial Cells
11614.405,19806.68,Stromal Associated Endothelial Cells
11582.25,19838.648,Smooth Muscle Cells
11643.237,19749.746,T and NK Cells
11656.587,19803.861,Stromal Associated Fibroblasts
11678.697,19814.28,Stromal Associated Fibroblasts
11674.249,19826.355,Macrophages
11682.049,19774.467,Stromal Associated Fibroblasts
10244.195,20107.57,Stromal Associated Fibroblasts
10146.641,20397.719,Stromal Associated Endothelial Cells
10167.452,19716.207,Stromal Associated Fibroblasts
10232.593,19918.771,Stromal Associated Fibroblasts
10059.35,19870.768,Macrophages
10142.591,19810.688,Stromal Associated Fibroblasts
10073.066,19786.012,Macrophages
10014.007,19584.357,Stromal Associated Endothelial Cells
10042.256,19556.5,Stromal Associated Fibroblasts
10000.686,19501.576,SOX2-OT+ Tumor Cells
14930.361,19683.656,T and NK Cells
14914.013,19717.805,Tumor Associated Fibroblasts
14892.766,19682.668,T and NK Cells
14934.744,20062.113,Macrophages
14861.813,20359.516,Macrophages
14930.711,20356.627,Smooth Muscle Cells
14929.34,20315.107,Smooth Muscle Cells
14916.187,20083.904,Stromal Associated Fibroblasts
14916.769,19876.258,Macrophages
14880.1,19959.191,Tumor Associated Fibroblasts
14911.207,19988.37,Tumor Associated Fibroblasts
14896.215,19901.467,SOX2-OT+ Tumor Cells
14876.988,19729.314,T and NK Cells
14894.746,19828.53,SOX2-OT+ Tumor Cells
14869.146,19759.482,SOX2-OT+ Tumor Cells
14661.31,19922.92,Smooth Muscle Cells
14638.012,19909.176,Pericytes
14655.587,19945.92,Pericytes
14706.242,19949.006,Pericytes
14608.525,19922.605,Pericytes
14618.796,19888.863,Smooth Muscle Cells
14594.003,19944.885,Pericytes
14599.003,19887.154,Smooth Muscle Cells
14604.396,19905.084,Smooth Muscle Cells
14660.548,19983.658,Smooth Muscle Cells
14565.732,19996.348,Pericytes
14687.724,19988.744,Pericytes
14626.273,19978.422,Pericytes
14688.171,19884.482,Pericytes
14657.92,19837.906,Pericytes
14669.233,19862.602,Pericytes
14756.708,19547.938,T and NK Cells
14713.499,19514.016,Tumor Associated Fibroblasts
14716.829,19479.248,Macrophages
14885.653,19471.926,Proliferative Tumor Cells
14674.434,19620.824,Macrophages
14667.897,19599.186,Macrophages
14663.0625,19454.791,Macrophages
14689.497,19466.146,Macrophages
14802.213,19654.746,Tumor Associated Fibroblasts
14842.949,19723.234,Macrophages
14819.112,19685.502,Tumor Associated Fibroblasts
14715.017,19678.477,Smooth Muscle Cells
14923.1,19757.053,Macrophages
14730.742,19907.418,SOX2-OT+ Tumor Cells
14636.412,19782.283,Tumor Associated Fibroblasts
14679.006,19805.555,Tumor Associated Fibroblasts
14676.757,19782.777,Macrophages
14685.933,19740.797,Smooth Muscle Cells
14549.294,19750.531,Tumor Associated Endothelial Cells
14506.825,19732.455,SOX2-OT+ Tumor Cells
14515.359,19755.951,Pericytes
14552.245,19782.166,Tumor Associated Endothelial Cells
14589.773,19720.785,Pericytes
14601.226,19756.393,Tumor Associated Endothelial Cells
14618.821,19689.387,Tumor Associated Fibroblasts
14534.901,19702.504,Pericytes
14648.616,19714.064,Smooth Muscle Cells
14642.8955,19662.125,T and NK Cells
14570.956,19677.387,Tumor Associated Endothelial Cells
13046.17,20452.748,SOX2-OT+ Tumor Cells
12996.818,20503.51,Smooth Muscle Cells
13033.646,20502.248,Stromal Associated Endothelial Cells
13051.838,20490.838,Stromal Associated Endothelial Cells
13065.77,20470.512,Stromal Associated Endothelial Cells
12939.367,20561.334,Macrophages
12128.298,20547.98,Stromal Associated Fibroblasts
12835.478,20506.693,Macrophages
12932.67,20489.74,Stromal Associated Fibroblasts
12952.261,20508.977,T and NK Cells
12963.4795,20540.393,Stromal Associated Fibroblasts
13038.231,20526.846,Macrophages
13096.245,20557.7,Macrophages
13050.223,20561.773,Smooth Muscle Cells
13067.784,20537.645,Smooth Muscle Cells
12955.635,20702.445,Stromal Associated Endothelial Cells
12427.299,20948.348,Smooth Muscle Cells
13037.97,20853.57,T and NK Cells
13000.428,20700.828,SOX2-OT+ Tumor Cells
13000.803,20711.451,Stromal Associated Endothelial Cells
12492.87,20935.477,Smooth Muscle Cells
12015.183,20697.082,Stromal Associated Fibroblasts
11974.864,20785.613,Smooth Muscle Cells
11977.697,20722.742,Stromal Associated Endothelial Cells
12013.43,20802.875,Smooth Muscle Cells
12276.254,20931.824,Macrophages
12203.269,20981.451,Stromal Associated Fibroblasts
12053.223,20958.088,Stromal Associated Fibroblasts
12085.418,20935.729,Macrophages
12176.861,20953.041,Stromal Associated Endothelial Cells
12177.934,20897.803,Stromal Associated Fibroblasts
12314.773,20937.357,Smooth Muscle Cells
12356.16,20920.697,Stromal Associated Endothelial Cells
12288.367,20912.836,Stromal Associated Endothelial Cells
12288.45,20890.592,Stromal Associated Fibroblasts
12297.824,20931.62,Smooth Muscle Cells
12109.847,20765.873,Stromal Associated Fibroblasts
12042.745,20720.6,SOX2-OT+ Tumor Cells
12076.778,20728.174,Stromal Associated Fibroblasts
13001.361,20622.21,Stromal Associated Endothelial Cells
13057.272,20626.44,SOX2-OT+ Tumor Cells
13025.821,20665.145,Macrophages
13066.953,20703.723,Stromal Associated Endothelial Cells
12999.532,20689.945,SOX2-OT+ Tumor Cells
12998.419,20667.879,Stromal Associated Endothelial Cells
13025.873,20681.205,SOX2-OT+ Tumor Cells
12975.154,20667.635,T and NK Cells
12878.231,20651.37,Macrophages
12886.667,20627.516,Stromal Associated Fibroblasts
12940.844,20680.84,Stromal Associated Endothelial Cells
13696.582,20534.912,Stromal Associated Endothelial Cells
13667.582,20578.332,SOX2-OT+ Tumor Cells
13679.769,20542.203,Stromal Associated Endothelial Cells
13686.73,20525.986,Stromal Associated Endothelial Cells
13165.771,20673.232,Macrophages
13086.384,20778.26,Stromal Associated Fibroblasts
13115.163,20785.57,Stromal Associated Fibroblasts
13081.887,20668.535,Stromal Associated Endothelial Cells
13117.456,20675.816,Stromal Associated Fibroblasts
13675.64,20790.676,Stromal Associated Fibroblasts
13215.725,20724.96,Macrophages
13239.703,20758.049,Stromal Associated Fibroblasts
13581.217,20666.99,Stromal Associated Fibroblasts
14077.962,19462.795,Macrophages
14030.92,19502.174,Tumor Associated Endothelial Cells
14011.522,19455.172,Tumor Associated Endothelial Cells
14051.823,19491.852,Tumor Associated Endothelial Cells
14109.528,19487.648,Tumor Associated Endothelial Cells
14086.431,19541.055,Tumor Associated Endothelial Cells
14108.825,19623.615,Smooth Muscle Cells
14015.754,19531.2,T and NK Cells
14033.745,19542.922,T and NK Cells
14052.561,19558.303,SOX2-OT+ Tumor Cells
14096.375,19576.812,Stromal Associated Endothelial Cells
13993.444,19509.637,Tumor Associated Fibroblasts
13970.721,19668.178,Smooth Muscle Cells
13989.352,19597.26,Smooth Muscle Cells
13963.726,19516.389,Smooth Muscle Cells
14171.011,19844.3,T and NK Cells
14136.172,19892.746,Smooth Muscle Cells
14169.047,19876.826,Tumor Associated Fibroblasts
14204.665,19869.303,Macrophages
13844.617,20539.707,Stromal Associated Endothelial Cells
13812.553,20538.11,Stromal Associated Endothelial Cells
13830.424,20534.559,T and NK Cells
14092.742,20383.025,T and NK Cells
13690.436,20497.582,SOX2-OT+ Tumor Cells
13817.64,20517.363,Stromal Associated Endothelial Cells
13801.671,20472.996,Stromal Associated Fibroblasts
14250.6,19539.113,Stromal Associated Endothelial Cells
